second,avg_latency_ms_etcdv3_nocompression,throughput_etcdv3_nocompression,cumulative_throughput_etcdv3_nocompression,avg_cpu_etcdv3_nocompression,avg_memory_mb_etcdv3_nocompression,avg_latency_ms_etcdv3_snappy,throughput_etcdv3_snappy,cumulative_throughput_etcdv3_snappy,avg_cpu_etcdv3_snappy,avg_memory_mb_etcdv3_snappy
1265,761.479473,1277,1615141,294.45,1824.44,849.235591,1136,1440013,464.21,1578.57
1266,764.903284,1316,1616457,294.45,1824.44,860.121612,1124,1441137,464.20,1578.57
1267,759.830487,1320,1617777,294.45,1824.44,842.859833,1138,1442275,464.22,1578.57
1268,745.119811,1345,1619122,294.45,1824.44,854.263355,1120,1443395,464.22,1578.57
1269,777.357045,1315,1620437,294.46,1824.44,860.501312,1160,1444555,464.20,1578.57
1270,758.322636,1304,1621741,294.47,1824.44,865.342087,1079,1445634,464.20,1578.57
1271,750.944088,1313,1623054,294.48,1824.44,827.577340,1211,1446845,464.20,1578.57
1272,750.577859,1301,1624355,294.49,1824.44,886.367708,1134,1447979,464.19,1578.57
1273,772.476610,1303,1625658,294.49,1824.44,846.252758,1129,1449108,464.19,1578.57
1274,776.059835,1289,1626947,294.49,1824.44,812.802721,1109,1450217,464.18,1578.57
1275,775.221398,1311,1628258,294.50,1824.44,876.823430,1094,1451311,464.18,1578.57
1276,752.353706,1308,1629566,294.50,1824.44,859.396453,1183,1452494,464.18,1578.57
1277,765.948360,1308,1630874,294.51,1824.44,850.383096,1130,1453624,464.18,1578.57
1278,742.312048,1336,1632210,294.52,1824.44,852.704623,1147,1454771,464.18,1578.57
1279,777.727575,1311,1633521,294.52,1824.44,857.995547,1128,1455899,464.16,1578.57
1280,760.062169,1256,1634777,294.53,1824.44,852.430721,1166,1457065,464.16,1578.57
1281,772.855378,1297,1636074,294.52,1824.44,855.134705,1125,1458190,464.16,1578.57
1282,776.469983,1330,1637404,294.52,1824.44,842.749954,1139,1459329,464.15,1578.57
1283,768.365709,1272,1638676,294.53,1824.44,875.804098,1116,1460445,464.16,1578.57
1284,754.182771,1323,1639999,294.53,1824.44,847.811013,1088,1461533,464.15,1578.57
1285,761.121161,1299,1641298,294.54,1824.44,845.386127,1126,1462659,464.13,1578.57
1286,743.707794,1350,1642648,294.55,1824.44,865.267043,1162,1463821,464.14,1578.57
1287,757.905623,1321,1643969,294.57,1824.44,851.681417,1160,1464981,464.14,1578.57
1288,760.825711,1297,1645266,294.57,1824.44,844.158168,1157,1466138,464.13,1578.57
1289,751.906664,1338,1646604,294.57,1824.44,837.960141,1142,1467280,464.12,1578.57
1290,742.037788,1340,1647944,294.58,1824.44,850.200499,1115,1468395,464.12,1578.57
1291,770.833141,1281,1649225,294.58,1824.44,864.177621,1162,1469557,464.13,1578.57
1292,764.892462,1285,1650510,294.59,1824.44,859.871382,1162,1470719,464.12,1578.57
1293,741.050158,1346,1651856,294.60,1824.44,849.082046,1120,1471839,464.12,1578.57
1294,746.441163,1360,1653216,294.61,1824.44,868.640340,1117,1472956,464.10,1578.57
1295,771.838469,1276,1654492,294.62,1824.44,862.697118,1131,1474087,464.10,1578.57
1296,768.943264,1291,1655783,294.63,1824.44,847.929273,1158,1475245,464.09,1578.57
1297,772.448746,1330,1657113,294.63,1824.44,865.346183,1111,1476356,464.10,1578.57
1298,745.379791,1336,1658449,294.65,1824.44,865.327315,1120,1477476,464.10,1578.57
1299,756.141565,1266,1659715,294.66,1824.44,774.084852,1179,1478655,464.10,1578.57
1300,748.123098,1349,1661064,294.67,1824.44,920.175633,1109,1479764,464.09,1578.57
1301,749.388095,1363,1662427,294.68,1824.44,878.387689,1160,1480924,464.09,1578.57
1302,759.396058,1264,1663691,294.70,1824.44,845.173801,1128,1482052,464.09,1578.57
1303,774.347664,1304,1664995,294.72,1824.44,849.723627,1112,1483164,464.09,1578.57
1304,751.834189,1302,1666297,294.72,1824.44,861.212983,1153,1484317,464.10,1578.57
1305,758.056071,1304,1667601,294.74,1824.44,856.243853,1139,1485456,464.09,1578.57
1306,771.519821,1338,1668939,294.74,1824.44,843.145418,1124,1486580,464.09,1578.57
1307,758.653387,1287,1670226,294.75,1824.44,801.989454,1158,1487738,464.09,1578.57
1308,758.023573,1292,1671518,294.75,1824.44,896.509841,1155,1488893,464.10,1578.57
1309,752.239411,1305,1672823,294.75,1824.44,845.807900,1122,1490015,464.08,1578.57
1310,763.617939,1333,1674156,294.76,1824.44,824.162915,1154,1491169,464.08,1578.57
1311,777.309749,1276,1675432,294.78,1824.44,851.759296,1095,1492264,464.09,1578.57
1312,737.562854,1375,1676807,294.78,1824.44,831.519554,1187,1493451,464.09,1578.57
1313,756.996938,1262,1678069,294.80,1824.44,943.656660,1077,1494528,464.07,1578.57
1314,770.931347,1340,1679409,294.81,1824.44,856.002086,1125,1495653,464.06,1578.57
1315,757.191524,1281,1680690,294.83,1824.44,833.489787,1142,1496795,464.07,1578.57
1316,772.100167,1337,1682027,294.85,1824.44,859.514740,1105,1497900,464.07,1578.57
1317,751.579811,1289,1683316,294.86,1824.44,856.323148,1151,1499051,464.08,1578.57
1318,755.075067,1371,1684687,294.88,1824.44,859.353604,1129,1500180,464.07,1578.57
1319,759.339082,1261,1685948,294.89,1824.44,837.466298,1130,1501310,464.06,1578.57
1320,776.427879,1299,1687247,294.90,1824.44,844.274569,1137,1502447,464.06,1578.57
1321,764.090812,1316,1688563,294.91,1824.44,859.418405,1142,1503589,464.06,1578.57
1322,765.144984,1288,1689851,294.93,1824.44,854.794817,1140,1504729,464.06,1578.57
1323,761.758783,1299,1691150,294.93,1824.44,869.120841,1130,1505859,464.06,1578.57
1324,787.403244,1291,1692441,294.93,1824.44,849.349743,1121,1506980,464.04,1578.57
1325,765.788390,1254,1693695,294.92,1824.44,865.664749,1164,1508144,464.04,1578.57
1326,811.910130,1248,1694943,294.92,1824.44,844.835422,1125,1509269,464.04,1578.57
1327,768.637152,1335,1696278,294.93,1824.44,855.664354,1116,1510385,464.03,1578.57
1328,759.319269,1259,1697537,294.93,1824.44,830.893691,1154,1511539,464.02,1578.57
1329,770.808884,1314,1698851,294.93,1824.44,844.731246,1130,1512669,464.03,1578.57
1330,749.481207,1317,1700168,294.93,1824.44,849.171134,1155,1513824,464.03,1578.57
1331,749.002270,1314,1701482,294.93,1824.44,851.314637,1102,1514926,464.04,1578.57
1332,769.717683,1317,1702799,294.94,1824.44,870.731697,1154,1516080,464.03,1578.57
1333,754.752613,1332,1704131,294.96,1824.44,863.847538,1118,1517198,464.03,1578.57
1334,744.470706,1288,1705419,294.96,1824.44,893.893756,1068,1518266,464.02,1578.57
1335,760.040753,1351,1706770,294.97,1824.44,828.150679,1172,1519438,464.01,1578.57
1336,784.804280,1277,1708047,294.97,1824.44,794.787405,1237,1520675,463.97,1578.57
1337,729.027588,1375,1709422,294.97,1824.44,799.069713,979,1521654,464.01,1578.66
1338,745.897840,1358,1710780,294.99,1824.44,888.070929,1148,1522802,464.04,1578.66
1339,743.805580,1282,1712062,295.00,1824.44,854.809916,1152,1523954,464.03,1578.66
1340,782.701858,1272,1713334,294.99,1824.44,874.261455,1092,1525046,464.03,1578.66
1341,756.920105,1332,1714666,295.00,1824.44,850.111950,1146,1526192,464.02,1578.66
1342,784.459553,1277,1715943,295.00,1824.44,854.397796,1133,1527325,464.02,1578.66
1343,782.732598,1295,1717238,294.99,1824.44,841.242593,1165,1528490,464.00,1578.66
1344,761.786500,1336,1718574,295.00,1824.44,825.110378,1150,1529640,464.02,1578.66
1345,777.227144,1274,1719848,295.00,1824.44,840.578302,1181,1530821,464.02,1578.66
1346,815.558271,1163,1721011,294.99,1824.44,833.489325,1105,1531926,464.02,1578.66
1347,844.203766,1233,1722244,294.96,1824.44,865.622502,1082,1533008,464.01,1578.66
1348,796.042725,1180,1723424,294.93,1824.44,910.990246,1101,1534109,463.99,1578.66
1349,825.238342,1199,1724623,294.91,1824.44,887.931582,1084,1535193,463.99,1578.66
1350,803.226343,1210,1725833,294.89,1824.44,896.454200,1124,1536317,463.97,1578.66
1351,838.075493,1233,1727066,294.87,1824.44,871.215593,1050,1537367,463.96,1578.66
1352,821.274045,1238,1728304,294.85,1824.44,872.510401,1131,1538498,463.95,1578.66
1353,776.826292,1285,1729589,294.85,1824.44,890.279299,1065,1539563,463.96,1578.66
1354,744.294007,1310,1730899,294.85,1824.44,862.431990,1137,1540700,463.94,1578.66
1355,769.098657,1243,1732142,294.84,1824.44,895.552718,1130,1541830,463.93,1578.66
1356,832.256348,1233,1733375,294.84,1824.44,841.047036,1076,1542906,463.91,1578.66
1357,839.723879,1221,1734596,294.82,1824.44,867.002453,1186,1544092,463.93,1578.66
1358,797.896484,1238,1735834,294.80,1824.44,850.663994,1130,1545222,463.93,1578.66
1359,813.610934,1230,1737064,294.77,1824.44,856.173110,1134,1546356,463.92,1578.66
1360,820.844979,1168,1738232,294.75,1824.44,837.965845,1151,1547507,463.93,1578.66
1361,830.296684,1203,1739435,294.72,1824.44,834.455077,1114,1548621,463.92,1578.66
1362,815.883342,1230,1740665,294.71,1824.44,856.820360,1142,1549763,463.92,1578.66
1363,828.921592,1236,1741901,294.69,1824.44,852.494727,1110,1550873,463.91,1578.66
1364,818.612257,1204,1743105,294.67,1824.44,845.424287,1118,1551991,463.89,1578.66
1365,843.082203,1134,1744239,294.65,1824.44,850.567989,1179,1553170,463.92,1578.66
1366,838.554191,1180,1745419,294.62,1824.44,834.714955,1145,1554315,463.91,1578.66
1367,833.963134,1237,1746656,294.60,1824.44,848.605359,1098,1555413,463.92,1578.66
1368,858.437903,1130,1747786,294.57,1824.44,872.895930,1127,1556540,463.92,1578.66
1369,820.836336,1206,1748992,294.54,1824.44,866.192142,1100,1557640,463.89,1578.66
1370,856.521854,1187,1750179,294.51,1824.44,833.719849,1161,1558801,463.89,1578.66
1371,815.303595,1224,1751403,294.50,1824.44,841.615542,1150,1559951,463.87,1578.66
1372,835.846766,1172,1752575,294.47,1824.44,868.087910,1151,1561102,463.90,1578.66
1373,822.902741,1262,1753837,294.46,1824.44,840.506526,1078,1562180,463.90,1578.66
1374,809.974331,1194,1755031,294.44,1824.44,839.065226,1164,1563344,463.90,1578.66
1375,809.928905,1232,1756263,294.43,1824.44,854.234653,1114,1564458,463.90,1578.66
1376,811.583959,1176,1757439,294.42,1824.44,783.336230,1140,1565598,463.89,1578.66
1377,829.246125,1280,1758719,294.40,1824.44,928.375092,1156,1566754,463.89,1578.66
1378,811.113388,1165,1759884,294.38,1824.44,856.203130,1129,1567883,463.88,1578.66
1379,801.272259,1256,1761140,294.36,1824.44,862.785102,1154,1569037,463.89,1578.66
1380,812.689395,1257,1762397,294.36,1824.44,858.886290,1094,1570131,463.88,1578.66
1381,778.793862,1229,1763626,294.34,1824.44,871.075558,1102,1571233,463.87,1578.66
1382,815.135566,1249,1764875,294.33,1824.44,867.607145,1142,1572375,463.86,1578.66
1383,814.714623,1216,1766091,294.33,1824.44,834.785126,1144,1573519,463.85,1578.66
1384,793.849014,1258,1767349,294.32,1824.44,852.677244,1127,1574646,463.87,1578.66
1385,822.292074,1187,1768536,294.31,1824.44,842.850591,1093,1575739,463.86,1578.74
1386,840.722731,1162,1769698,294.28,1824.44,837.217724,1158,1576897,463.85,1578.74
1387,830.188689,1214,1770912,294.26,1824.44,937.429392,1139,1578036,463.85,1578.74
1388,848.710319,1184,1772096,294.24,1824.44,822.755890,1148,1579184,463.83,1578.74
1389,824.609278,1241,1773337,294.22,1824.44,859.946460,1125,1580309,463.85,1578.74
1390,793.209763,1238,1774575,294.20,1824.44,844.256209,1112,1581421,463.84,1578.74
1391,838.660864,1184,1775759,294.18,1824.44,870.109335,1150,1582571,463.84,1578.74
1392,830.239909,1168,1776927,294.15,1824.44,852.966231,1146,1583717,463.84,1578.74
1393,848.935772,1156,1778083,294.13,1824.44,857.544730,1140,1584857,463.82,1578.74
1394,849.565920,1228,1779311,294.11,1824.44,846.725124,1107,1585964,463.84,1578.74
1395,818.173131,1194,1780505,294.09,1824.44,862.702734,1106,1587070,463.83,1578.74
1396,864.446390,1186,1781691,294.08,1824.44,863.375031,1124,1588194,463.82,1578.74
1397,823.927480,1184,1782875,294.05,1824.44,829.721155,1150,1589344,463.82,1578.74
1398,815.853384,1257,1784132,294.02,1824.44,846.327001,1114,1590458,463.82,1578.74
1399,824.363660,1202,1785334,294.01,1824.44,841.402549,1154,1591612,463.82,1578.74
1400,809.506854,1239,1786573,293.99,1824.44,847.150991,1135,1592747,463.83,1578.74
1401,797.409821,1264,1787837,293.98,1824.44,831.323990,1155,1593902,463.81,1578.74
1402,809.221125,1146,1788983,293.96,1824.44,856.697397,1125,1595027,463.84,1578.74
1403,827.676653,1255,1790238,293.95,1824.44,845.398006,1154,1596181,463.82,1578.74
1404,817.373114,1217,1791455,293.93,1824.44,835.492733,1115,1597296,463.83,1578.74
1405,803.185284,1243,1792698,293.91,1824.78,851.682642,1133,1598429,463.84,1578.74
1406,803.054279,1179,1793877,293.90,1824.78,858.390581,1133,1599562,463.83,1578.74
1407,836.047631,1209,1795086,293.89,1824.78,813.896279,1183,1600745,463.83,1578.74
1408,820.540920,1210,1796296,293.87,1824.78,865.861269,1106,1601851,463.84,1578.74
1409,800.040917,1225,1797521,293.86,1824.78,868.373234,1152,1603003,463.82,1578.74
1410,829.921145,1254,1798775,293.85,1824.78,844.760654,1124,1604127,463.84,1578.74
1411,785.778470,1258,1800033,293.84,1824.78,846.493846,1139,1605266,463.82,1578.74
1412,798.014733,1245,1801278,293.82,1824.78,843.220311,1130,1606396,463.83,1578.74
1413,816.465292,1210,1802488,293.81,1824.78,839.976295,1141,1607537,463.83,1578.74
1414,805.281557,1246,1803734,293.79,1824.78,868.220425,1118,1608655,463.84,1578.74
1415,810.837366,1219,1804953,293.78,1824.78,868.492534,1169,1609824,463.82,1578.74
1416,819.624661,1222,1806175,293.76,1824.78,820.760391,1088,1610912,463.82,1578.74
1417,823.516478,1195,1807370,293.75,1824.78,849.421014,1197,1612109,463.83,1578.74
1418,823.146145,1184,1808554,293.74,1824.78,853.882261,1108,1613217,463.83,1578.74
1419,811.248359,1272,1809826,293.73,1824.78,845.237331,1136,1614353,463.82,1578.74
1420,830.749582,1196,1811022,293.73,1824.78,858.716353,1121,1615474,463.81,1578.74
1421,779.122555,1249,1812271,293.72,1824.78,842.343122,1152,1616626,463.83,1578.74
1422,807.626607,1262,1813533,293.72,1824.78,836.373762,1147,1617773,463.81,1578.74
1423,797.217480,1206,1814739,293.71,1824.78,894.956055,1054,1618827,463.80,1578.74
1424,845.824123,1194,1815933,293.70,1824.78,868.293943,1152,1619979,463.81,1578.74
1425,863.302190,1177,1817110,293.68,1824.78,847.915969,1099,1621078,463.80,1578.74
1426,815.443449,1194,1818304,293.65,1824.78,858.105099,1127,1622205,463.80,1578.74
1427,811.102719,1216,1819520,293.63,1824.78,836.190050,1163,1623368,463.80,1578.74
1428,831.926937,1173,1820693,293.61,1824.78,887.469462,1156,1624524,463.81,1578.74
1429,815.250814,1265,1821958,293.59,1824.78,856.233253,1088,1625612,463.80,1578.74
1430,843.350701,1189,1823147,293.57,1824.78,859.909222,1151,1626763,463.81,1578.74
1431,799.583863,1245,1824392,293.55,1824.78,844.151452,1090,1627853,463.79,1578.74
1432,791.417957,1208,1825600,293.54,1824.78,863.402597,1107,1628960,463.80,1578.74
1433,823.992894,1230,1826830,293.52,1824.78,859.565612,1148,1630108,463.78,1578.74
1434,826.169250,1224,1828054,293.51,1824.78,867.615440,1101,1631209,463.78,1578.74
1435,826.811419,1238,1829292,293.49,1824.78,831.394413,1141,1632350,463.78,1578.74
1436,814.828747,1216,1830508,293.47,1824.78,883.313858,1148,1633498,463.78,1578.74
1437,822.197124,1161,1831669,293.45,1824.78,815.166042,1165,1634663,463.78,1578.74
1438,815.430374,1201,1832870,293.42,1824.78,854.885742,1146,1635809,463.76,1578.74
1439,849.901198,1204,1834074,293.40,1824.78,832.071981,1153,1636962,463.78,1578.74
1440,840.069924,1215,1835289,293.38,1824.78,780.257564,1136,1638098,463.80,1578.74
1441,827.293387,1143,1836432,293.35,1824.78,914.729950,1113,1639211,463.80,1578.74
1442,829.266725,1237,1837669,293.32,1824.78,867.156587,1139,1640350,463.80,1578.74
1443,817.210020,1208,1838877,293.31,1824.78,846.752712,1149,1641499,463.80,1578.74
1444,817.088806,1225,1840102,293.29,1824.78,858.565342,1126,1642625,463.79,1578.74
1445,800.685421,1178,1841280,293.27,1824.78,871.717214,1108,1643733,463.78,1578.74
1446,849.888363,1248,1842528,293.25,1824.78,843.039946,1164,1644897,463.79,1578.74
1447,778.350919,1260,1843788,293.23,1824.78,792.739227,1109,1646006,463.79,1578.74
1448,822.410547,1195,1844983,293.21,1824.78,897.125074,1143,1647149,463.78,1578.74
1449,828.683839,1248,1846231,293.20,1824.78,852.746528,1137,1648286,463.78,1578.74
1450,813.971188,1195,1847426,293.19,1824.78,856.565588,1103,1649389,463.77,1578.74
1451,818.460855,1235,1848661,293.18,1824.78,848.435386,1155,1650544,463.77,1578.74
1452,804.538227,1218,1849879,293.17,1824.78,873.366550,1119,1651663,463.77,1578.74
1453,800.920265,1188,1851067,293.17,1824.78,843.448390,1075,1652738,463.77,1578.74
1454,808.133420,1284,1852351,293.16,1824.78,873.970200,1184,1653922,463.75,1578.74
1455,790.031511,1238,1853589,293.16,1824.78,857.156034,1132,1655054,463.77,1578.74
1456,827.100759,1220,1854809,293.16,1824.78,862.888057,1132,1656186,463.75,1578.74
1457,783.861057,1292,1856101,293.16,1824.78,850.216085,1145,1657331,463.76,1578.74
1458,788.477351,1233,1857334,293.16,1824.78,844.805640,1160,1658491,463.75,1578.74
1459,831.237035,1231,1858565,293.15,1824.78,867.864234,1107,1659598,463.74,1578.74
1460,801.921296,1177,1859742,293.14,1824.78,851.068263,1147,1660745,463.73,1578.74
1461,843.314162,1198,1860940,293.11,1824.78,863.428916,1134,1661879,463.75,1578.74
1462,821.579131,1202,1862142,293.09,1824.78,840.247956,1109,1662988,463.74,1578.74
1463,849.943917,1204,1863346,293.07,1824.78,875.392487,1116,1664104,463.72,1578.74
1464,823.132788,1212,1864558,293.05,1824.78,843.440376,1125,1665229,463.73,1578.74
1465,808.647958,1223,1865781,293.03,1824.78,867.682700,1162,1666391,463.72,1578.74
1466,814.422763,1251,1867032,293.02,1824.78,846.714915,1127,1667518,463.72,1578.74
1467,799.646426,1190,1868222,292.99,1824.78,861.622436,1136,1668654,463.71,1578.74
1468,832.925653,1183,1869405,292.98,1824.78,827.853818,1099,1669753,463.71,1578.74
1469,814.918298,1216,1870621,292.96,1824.78,864.126884,1156,1670909,463.70,1578.74
1470,813.016273,1202,1871823,292.94,1824.78,833.635575,1126,1672035,463.71,1578.74
1471,843.722250,1247,1873070,292.92,1824.78,875.782876,1144,1673179,463.70,1578.74
1472,784.243960,1246,1874316,292.91,1824.78,855.296160,1148,1674327,463.69,1578.74
1473,818.226219,1272,1875588,292.90,1824.78,854.923922,1139,1675466,463.71,1578.74
1474,800.517304,1236,1876824,292.88,1824.78,846.365880,1146,1676612,463.71,1578.74
1475,772.253723,1292,1878116,292.87,1824.78,845.391096,1137,1677749,463.69,1578.74
1476,795.811293,1186,1879302,292.85,1824.78,859.515928,1134,1678883,463.70,1578.74
1477,830.734249,1235,1880537,292.84,1824.78,865.286404,1142,1680025,463.69,1578.74
1478,810.226477,1234,1881771,292.82,1824.78,857.240978,1084,1681109,463.69,1578.74
1479,782.415214,1235,1883006,292.81,1824.78,806.485498,1175,1682284,463.68,1578.74
1480,789.912450,1276,1884282,292.80,1824.78,878.982637,1155,1683439,463.68,1578.74
1481,807.053834,1242,1885524,292.78,1824.78,872.087680,1111,1684550,463.69,1578.74
1482,794.289960,1281,1886805,292.77,1824.78,847.609875,1100,1685650,463.70,1578.74
1483,806.682239,1240,1888045,292.76,1824.78,856.416946,1133,1686783,463.70,1578.74
1484,782.608928,1217,1889262,292.74,1824.78,844.398391,1143,1687926,463.69,1578.74
1485,808.810580,1255,1890517,292.73,1824.78,827.309539,1151,1689077,463.69,1578.74
1486,804.105388,1270,1891787,292.72,1824.78,866.199439,1152,1690229,463.68,1578.74
1487,782.985719,1218,1893005,292.71,1824.78,830.724287,1145,1691374,463.67,1578.74
1488,800.727139,1235,1894240,292.69,1824.78,861.112482,1142,1692516,463.68,1578.74
1489,820.898751,1235,1895475,292.67,1824.78,846.189651,1104,1693620,463.69,1578.74
1490,802.645314,1237,1896712,292.66,1824.78,859.429624,1133,1694753,463.68,1578.74
1491,827.718902,1212,1897924,292.64,1824.78,846.007526,1094,1695847,463.68,1578.74
1492,779.137276,1266,1899190,292.64,1824.78,856.353649,1143,1696990,463.68,1578.73
1493,832.458186,1226,1900416,292.62,1824.78,865.030841,1125,1698115,463.67,1578.73
1494,800.221567,1202,1901618,292.59,1824.78,842.812327,1137,1699252,463.69,1578.73
1495,829.685167,1178,1902796,292.57,1824.78,854.576364,1174,1700426,463.67,1578.73
1496,855.095345,1186,1903982,292.55,1824.78,835.232882,1123,1701549,463.67,1578.73
1497,792.278277,1249,1905231,292.53,1824.78,875.322657,1145,1702694,463.68,1578.73
1498,804.625376,1236,1906467,292.52,1824.78,808.177071,1127,1703821,463.67,1578.73
1499,832.711636,1187,1907654,292.50,1824.78,919.271872,1094,1704915,463.67,1578.73
1500,847.565565,1227,1908881,292.47,1824.78,852.007248,1147,1706062,463.68,1578.73
1501,838.167096,1170,1910051,292.44,1824.78,868.861896,1112,1707174,463.66,1578.73
1502,848.078383,1147,1911198,292.41,1824.78,851.419874,1119,1708293,463.67,1578.73
1503,815.177645,1213,1912411,292.38,1824.78,793.249245,1170,1709463,463.67,1578.73
1504,840.201674,1222,1913633,292.36,1824.78,894.041540,1126,1710589,463.65,1578.73
1505,828.707138,1180,1914813,292.35,1824.78,837.518237,1101,1711690,463.66,1578.73
1506,818.331116,1243,1916056,292.33,1824.78,873.018849,1126,1712816,463.66,1578.73
1507,812.599998,1202,1917258,292.31,1824.78,896.793768,1179,1713995,463.66,1578.73
1508,794.744397,1245,1918503,292.31,1824.78,848.041103,1114,1715109,463.66,1578.73
1509,786.190891,1229,1919732,292.29,1824.78,854.170214,1114,1716223,463.66,1578.73
1510,795.594359,1234,1920966,292.28,1824.78,846.647478,1109,1717332,463.65,1578.73
1511,858.039492,1221,1922187,292.27,1824.78,863.170119,1159,1718491,463.64,1578.73
1512,791.794752,1257,1923444,292.25,1824.78,844.507159,1148,1719639,463.64,1578.73
1513,812.541632,1210,1924654,292.24,1824.78,874.046187,1098,1720737,463.63,1578.73
1514,803.854658,1244,1925898,292.23,1824.78,862.736531,1105,1721842,463.63,1578.73
1515,811.668232,1266,1927164,292.21,1825.47,824.293516,1155,1722997,463.63,1578.73
1516,791.549366,1267,1928431,292.20,1825.47,862.998154,1099,1724096,463.62,1578.73
1517,781.213094,1255,1929686,292.19,1825.47,891.639385,1133,1725229,463.62,1578.73
1518,807.491686,1198,1930884,292.19,1825.47,861.909332,1099,1726328,463.62,1578.73
1519,807.863509,1223,1932107,292.17,1825.47,851.566463,1140,1727468,463.61,1578.73
1520,808.047109,1272,1933379,292.15,1825.47,848.662930,1136,1728604,463.61,1578.73
1521,786.082768,1247,1934626,292.14,1825.47,846.526574,1177,1729781,463.60,1578.73
1522,803.599962,1205,1935831,292.12,1825.47,847.419195,1117,1730898,463.61,1578.73
1523,859.744083,1179,1937010,292.11,1825.47,856.096440,1145,1732043,463.60,1578.73
1524,781.112145,1274,1938284,292.10,1825.47,843.580936,1130,1733173,463.59,1578.73
1525,816.942838,1222,1939506,292.08,1825.47,853.671834,1110,1734283,463.61,1578.73
1526,787.700593,1258,1940764,292.07,1825.47,822.439575,1153,1735436,463.60,1578.73
1527,818.601409,1231,1941995,292.06,1825.47,872.680963,1149,1736585,463.61,1578.73
1528,770.207755,1285,1943280,292.05,1825.47,861.331898,1132,1737717,463.61,1586.61
1529,813.564798,1223,1944503,292.04,1825.47,850.452978,1162,1738879,463.61,1586.68
1530,805.791784,1213,1945716,292.03,1825.47,852.655320,1108,1739987,463.61,1586.68
1531,818.446096,1207,1946923,292.01,1825.47,855.883618,1148,1741135,463.61,1586.68
1532,818.505747,1197,1948120,291.99,1825.47,854.713603,1132,1742267,463.60,1586.68
1533,865.288942,1200,1949320,291.96,1825.47,803.712547,1145,1743412,463.61,1586.77
1534,798.126197,1185,1950505,291.94,1825.47,878.824308,1118,1744530,463.59,1586.77
1535,828.740205,1236,1951741,291.93,1825.47,840.113774,1159,1745689,463.59,1586.77
1536,843.472137,1203,1952944,291.91,1825.47,877.906372,1123,1746812,463.58,1586.77
1537,807.193810,1241,1954185,291.89,1825.47,833.790228,1155,1747967,463.59,1586.77
1538,831.503809,1184,1955369,291.87,1825.47,874.431463,1124,1749091,463.58,1586.77
1539,818.094437,1234,1956603,291.86,1825.47,869.082808,1101,1750192,463.58,1586.77
1540,797.117749,1234,1957837,291.85,1825.47,859.394545,1121,1751313,463.57,1586.77
1541,805.385463,1191,1959028,291.83,1825.47,840.467859,1127,1752440,463.57,1586.77
1542,827.780295,1222,1960250,291.81,1825.47,893.127166,1098,1753538,463.57,1586.77
1543,815.209794,1219,1961469,291.80,1825.47,889.848928,1094,1754632,463.56,1586.77
1544,813.668835,1248,1962717,291.79,1825.47,868.227222,1084,1755716,463.53,1586.77
1545,774.052180,1276,1963993,291.78,1825.47,904.818062,1108,1756824,463.54,1586.77
1546,823.857126,1215,1965208,291.77,1825.47,887.678290,1116,1757940,463.52,1586.77
1547,801.675140,1267,1966475,291.75,1825.47,865.882847,1091,1759031,463.52,1586.77
1548,789.171719,1232,1967707,291.74,1825.47,853.156212,1120,1760151,463.49,1586.77
1549,800.744804,1206,1968913,291.72,1825.47,852.727054,1054,1761205,463.47,1586.77
1550,845.459939,1195,1970108,291.71,1825.47,901.312296,1124,1762329,463.49,1586.77
1551,828.189404,1215,1971323,291.69,1825.47,872.423240,1132,1763461,463.47,1586.77
1552,837.916719,1185,1972508,291.67,1825.47,876.832089,1155,1764616,463.46,1586.77
1553,810.494334,1233,1973741,291.66,1825.47,839.710007,1112,1765728,463.47,1586.77
1554,797.215521,1238,1974979,291.64,1825.47,854.887259,1128,1766856,463.47,1586.77
1555,815.049180,1250,1976229,291.63,1825.47,863.264485,1170,1768026,463.44,1586.77
1556,809.291200,1213,1977442,291.62,1825.47,835.955983,1062,1769088,463.45,1586.77
1557,801.563323,1247,1978689,291.60,1825.47,886.458200,1152,1770240,463.44,1586.77
1558,811.462933,1227,1979916,291.59,1825.47,832.818224,1068,1771308,463.45,1586.77
1559,820.577886,1222,1981138,291.57,1825.47,866.153495,1165,1772473,463.43,1586.77
1560,841.653752,1135,1982273,291.55,1825.47,834.221132,1167,1773640,463.44,1586.77
1561,864.140802,1191,1983464,291.52,1825.47,895.665015,1120,1774760,463.42,1586.77
1562,821.214106,1213,1984677,291.50,1825.47,871.394292,1057,1775817,463.43,1586.77
1563,802.978048,1232,1985909,291.49,1825.47,867.938098,1164,1776981,463.42,1586.77
1564,830.466479,1182,1987091,291.47,1825.47,827.296242,1132,1778113,463.42,1586.77
1565,814.438640,1202,1988293,291.45,1825.47,872.233075,1135,1779248,463.41,1586.77
1566,832.666050,1212,1989505,291.44,1825.47,871.612650,1171,1780419,463.41,1586.77
1567,846.287961,1191,1990696,291.41,1825.47,836.432360,1098,1781517,463.41,1586.77
1568,797.523822,1242,1991938,291.40,1825.47,872.847673,1128,1782645,463.41,1586.77
1569,799.577791,1218,1993156,291.39,1825.47,857.918614,1100,1783745,463.41,1586.77
1570,770.863478,1261,1994417,291.38,1825.47,839.652032,1168,1784913,463.39,1586.77
1571,821.099706,1244,1995661,291.37,1825.47,892.922291,1104,1786017,463.39,1586.77
