second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_v3.4.8,throughput_zookeeper_v3.4.8,cumulative_throughput_zookeeper_v3.4.8,avg_cpu_zookeeper_v3.4.8,avg_memory_mb_zookeeper_v3.4.8
429,,,,,,0.000000,0,1567731,84.93,3848.40
430,,,,,,0.000000,0,1567731,84.88,3863.82
431,,,,,,0.000000,0,1567731,84.71,3863.82
432,,,,,,0.000000,0,1567731,84.58,3863.82
433,,,,,,0.000000,0,1567731,84.47,3863.82
434,,,,,,0.000000,0,1567731,84.37,3863.82
435,,,,,,0.000000,0,1567731,84.27,3863.82
436,,,,,,0.000000,0,1567731,84.11,3863.82
437,,,,,,0.000000,0,1567731,83.93,3863.82
438,,,,,,0.000000,0,1567731,83.77,3863.82
439,,,,,,0.000000,0,1567731,83.56,3863.82
440,,,,,,0.000000,0,1567731,83.46,3863.82
441,,,,,,0.000000,0,1567731,83.37,3863.82
442,,,,,,0.000000,0,1567731,83.29,3863.82
443,,,,,,0.000000,0,1567731,83.18,3863.82
444,,,,,,0.000000,0,1567731,83.07,3863.82
445,,,,,,0.000000,0,1567731,82.98,3863.82
446,,,,,,0.000000,0,1567731,82.88,3863.82
447,,,,,,0.000000,0,1567731,82.79,3863.82
448,,,,,,0.000000,0,1567731,82.71,3836.46
449,,,,,,0.000000,0,1567731,82.61,3818.67
450,,,,,,0.000000,0,1567731,82.50,3796.45
451,,,,,,0.000000,0,1567731,82.45,3796.54
452,,,,,,0.000000,0,1567731,82.47,3863.96
453,,,,,,0.000000,0,1567731,82.44,3863.96
454,,,,,,0.000000,0,1567731,82.42,3863.96
455,,,,,,0.000000,0,1567731,82.41,3863.96
456,,,,,,0.000000,0,1567731,82.68,3864.34
457,,,,,,0.000000,0,1567731,82.93,3873.40
458,,,,,,0.000000,0,1567731,83.08,3881.88
459,,,,,,0.000000,0,1567731,83.42,3881.88
460,,,,,,0.000000,0,1567731,83.70,3881.88
461,,,,,,0.000000,0,1567731,83.89,3895.01
462,,,,,,0.000000,0,1567731,84.22,3895.01
463,,,,,,0.000000,0,1567731,84.56,3920.27
464,,,,,,0.000000,0,1567731,84.53,3941.38
465,,,,,,0.000000,0,1567731,84.55,3941.38
466,,,,,,0.000000,0,1567731,84.60,3923.29
467,,,,,,3548.127389,289,1568020,84.63,3923.90
468,,,,,,0.000000,0,1568020,84.70,3923.83
469,,,,,,488.608791,3110,1571130,85.12,3940.38
470,,,,,,0.000000,0,1571130,85.69,3957.06
471,,,,,,0.000000,0,1571130,86.07,3980.80
472,,,,,,36.161142,4226,1575356,86.25,3990.37
473,,,,,,28.564522,20019,1595375,86.45,4005.37
474,,,,,,35.974844,27523,1622898,87.22,4015.57
475,,,,,,25.792939,29423,1652321,87.90,4079.87
476,,,,,,24.554264,19725,1672046,88.35,4110.15
477,,,,,,0.000000,0,1672046,88.82,4192.46
478,,,,,,165.438695,8291,1680337,89.33,4193.21
479,,,,,,0.000000,0,1680337,89.88,4234.73
480,,,,,,261.237305,5590,1685927,90.38,4239.51
481,,,,,,0.000000,0,1685927,90.58,4241.76
482,,,,,,0.000000,0,1685927,91.16,4242.24
483,,,,,,2445.704998,410,1686337,92.13,4242.54
484,,,,,,0.000000,0,1686337,92.72,4248.12
485,,,,,,0.000000,0,1686337,92.85,4248.12
486,,,,,,0.000000,0,1686337,92.71,4248.12
487,,,,,,0.000000,0,1686337,92.60,4248.12
488,,,,,,0.000000,0,1686337,92.57,4248.12
489,,,,,,0.000000,0,1686337,92.61,4247.88
490,,,,,,0.000000,0,1686337,92.69,4247.92
491,,,,,,0.000000,0,1686337,92.76,4247.96
492,,,,,,0.000000,0,1686337,92.94,4248.66
493,,,,,,0.000000,0,1686337,92.97,4249.28
494,,,,,,0.000000,0,1686337,93.01,4251.19
495,,,,,,0.000000,0,1686337,93.06,4251.19
496,,,,,,0.000000,0,1686337,93.21,4251.19
497,,,,,,0.000000,0,1686337,93.95,4251.43
498,,,,,,0.000000,0,1686337,94.06,4251.43
499,,,,,,0.000000,0,1686337,94.25,4251.43
500,,,,,,0.000000,0,1686337,94.19,4251.43
501,,,,,,0.000000,0,1686337,94.07,4251.43
502,,,,,,3147.637707,21,1686358,94.28,4253.17
503,,,,,,0.000000,0,1686358,94.59,4255.56
504,,,,,,4528.309034,102,1686460,95.17,4266.48
505,,,,,,3589.654153,42,1686502,95.18,4291.80
506,,,,,,0.000000,0,1686502,95.12,4304.46
507,,,,,,0.000000,0,1686502,95.03,4310.78
508,,,,,,0.000000,0,1686502,94.95,4314.34
509,,,,,,0.000000,0,1686502,94.87,4315.92
510,,,,,,0.000000,0,1686502,94.79,4317.51
511,,,,,,0.000000,0,1686502,95.00,4317.48
512,,,,,,0.000000,0,1686502,94.86,4317.46
513,,,,,,0.000000,0,1686502,95.01,4317.46
514,,,,,,0.000000,0,1686502,95.30,4317.46
515,,,,,,0.000000,0,1686502,95.28,4231.72
516,,,,,,0.000000,0,1686502,95.30,4231.72
517,,,,,,0.000000,0,1686502,95.31,4231.72
518,,,,,,0.000000,0,1686502,95.33,4227.19
519,,,,,,0.000000,0,1686502,95.66,4224.68
520,,,,,,0.000000,0,1686502,95.91,4224.68
521,,,,,,0.000000,0,1686502,96.01,4225.09
522,,,,,,0.000000,0,1686502,96.09,4225.09
523,,,,,,0.000000,0,1686502,96.23,4227.71
524,,,,,,0.000000,0,1686502,96.56,4227.71
525,,,,,,0.000000,0,1686502,96.79,4307.25
526,,,,,,0.000000,0,1686502,96.64,4307.25
527,,,,,,0.000000,0,1686502,96.51,4307.25
528,,,,,,0.000000,0,1686502,96.37,4307.25
529,,,,,,0.000000,0,1686502,96.28,4307.25
530,,,,,,0.000000,0,1686502,96.16,4307.25
531,,,,,,0.000000,0,1686502,95.97,4307.25
532,,,,,,0.000000,0,1686502,95.83,4307.25
533,,,,,,0.000000,0,1686502,95.69,4307.25
534,,,,,,0.000000,0,1686502,95.50,4307.25
535,,,,,,0.000000,0,1686502,95.36,4307.25
536,,,,,,0.000000,0,1686502,95.23,4307.25
537,,,,,,0.000000,0,1686502,95.04,4307.25
538,,,,,,0.000000,0,1686502,94.88,4307.25
539,,,,,,0.000000,0,1686502,94.76,4307.25
540,,,,,,0.000000,0,1686502,94.62,4307.25
541,,,,,,0.000000,0,1686502,94.46,4307.20
542,,,,,,0.000000,0,1686502,94.32,4307.20
543,,,,,,0.000000,0,1686502,94.19,4307.20
544,,,,,,0.000000,0,1686502,94.03,4307.20
545,,,,,,0.000000,0,1686502,93.89,4307.20
546,,,,,,0.000000,0,1686502,94.22,4307.20
547,,,,,,0.000000,0,1686502,94.95,4309.93
548,,,,,,0.000000,0,1686502,95.40,4309.93
549,,,,,,0.000000,0,1686502,95.48,4309.93
550,,,,,,0.000000,0,1686502,95.34,4309.93
551,,,,,,3952.339998,299,1686801,95.17,4309.93
552,,,,,,3520.341596,47,1686848,95.02,4309.93
553,,,,,,0.000000,0,1686848,94.86,4309.93
554,,,,,,2931.934059,94,1686942,94.74,4309.93
555,,,,,,3241.142086,142,1687084,94.61,4309.93
556,,,,,,0.000000,0,1687084,94.43,4309.93
557,,,,,,3062.057487,333,1687417,94.29,4309.93
558,,,,,,3013.783875,68,1687485,94.16,4309.93
559,,,,,,0.000000,0,1687485,93.98,4309.93
560,,,,,,3289.466724,146,1687631,93.86,4309.93
561,,,,,,3387.709139,183,1687814,93.72,4309.93
562,,,,,,0.000000,0,1687814,93.54,4309.93
563,,,,,,3483.145328,229,1688043,93.40,4309.93
564,,,,,,3364.766282,78,1688121,93.27,4309.93
565,,,,,,0.000000,0,1688121,93.29,4309.93
566,,,,,,3323.473953,145,1688266,93.60,4309.93
567,,,,,,3255.653638,215,1688481,93.89,4317.44
568,,,,,,0.000000,0,1688481,93.94,4317.44
569,,,,,,3185.393351,187,1688668,93.81,4317.44
570,,,,,,3081.136324,73,1688741,93.68,4317.44
571,,,,,,0.000000,0,1688741,93.52,4317.44
572,,,,,,3168.546571,293,1689034,93.40,4317.44
573,,,,,,0.000000,0,1689034,93.27,4317.44
574,,,,,,3320.397724,241,1689275,93.12,4317.44
575,,,,,,2167.225516,220,1689495,92.99,4317.44
576,,,,,,0.000000,0,1689495,92.83,4317.44
577,,,,,,3364.844231,15,1689510,92.70,4317.44
578,,,,,,3443.569538,240,1689750,92.58,4317.44
579,,,,,,0.000000,0,1689750,92.43,4317.44
580,,,,,,3449.855804,18,1689768,92.37,4317.44
581,,,,,,0.000000,0,1689768,92.27,4317.44
582,,,,,,3721.867578,260,1690028,92.58,4317.44
583,,,,,,0.000000,0,1690028,92.53,4317.44
584,,,,,,4626.861829,24,1690052,92.40,4317.44
585,,,,,,0.000000,0,1690052,92.26,4317.44
586,,,,,,265.474804,3644,1693696,92.12,4317.44
587,,,,,,0.000000,0,1693696,92.04,4317.44
588,,,,,,2190.198274,341,1694037,91.87,4317.44
589,,,,,,0.000000,0,1694037,91.73,4317.44
590,,,,,,2066.800680,129,1694166,91.60,4317.44
591,,,,,,2746.145509,4,1694170,91.75,4317.44
592,,,,,,3392.296169,304,1694474,92.02,4323.59
593,,,,,,4126.039256,53,1694527,91.95,4323.59
594,,,,,,0.000000,0,1694527,91.83,4323.59
595,,,,,,3347.073153,4,1694531,91.69,4323.59
596,,,,,,3469.383690,164,1694695,91.58,4323.59
597,,,,,,0.000000,0,1694695,91.42,4323.59
598,,,,,,3420.765257,190,1694885,91.29,4323.59
599,,,,,,2935.802822,191,1695076,91.16,4323.59
600,,,,,,1558.339571,108,1695184,91.00,4323.59
601,,,,,,2661.796343,91,1695275,90.88,4323.59
602,,,,,,0.000000,0,1695275,90.74,4323.59
603,,,,,,2737.070318,112,1695387,90.75,4223.98
604,,,,,,0.000000,0,1695387,90.75,4223.98
605,,,,,,3764.311050,1,1695388,91.09,4223.98
606,,,,,,3756.691214,30,1695418,91.11,4223.98
607,,,,,,0.000000,0,1695418,91.14,4223.98
608,,,,,,3569.285188,137,1695555,91.14,4223.98
609,,,,,,0.000000,0,1695555,91.15,4223.98
610,,,,,,0.000000,0,1695555,91.17,4226.34
611,,,,,,4188.275566,9,1695564,91.47,4226.41
612,,,,,,0.000000,0,1695564,91.65,4226.84
613,,,,,,0.000000,0,1695564,92.11,4226.84
614,,,,,,0.000000,0,1695564,92.05,4226.84
615,,,,,,0.000000,0,1695564,92.22,4226.84
616,,,,,,3157.876454,242,1695806,92.51,4292.56
617,,,,,,0.000000,0,1695806,92.51,4292.64
618,,,,,,4225.731538,68,1695874,92.40,4292.64
619,,,,,,0.000000,0,1695874,92.27,4292.64
620,,,,,,3503.560364,228,1696102,92.16,4292.64
621,,,,,,3179.729136,45,1696147,92.06,4292.64
622,,,,,,0.000000,0,1696147,91.90,4292.64
623,,,,,,3747.996503,74,1696221,91.77,4292.64
624,,,,,,0.000000,0,1696221,91.68,4292.64
625,,,,,,3358.668493,39,1696260,91.55,4292.64
626,,,,,,3183.831887,198,1696458,91.43,4292.64
627,,,,,,0.000000,0,1696458,91.29,4292.65
628,,,,,,3259.135364,65,1696523,91.17,4292.65
629,,,,,,0.000000,0,1696523,91.02,4292.65
630,,,,,,3297.557784,448,1696971,90.91,4292.65
631,,,,,,3410.752292,17,1696988,90.79,4292.65
632,,,,,,0.000000,0,1696988,90.63,4292.65
633,,,,,,2603.214377,73,1697061,90.52,4292.65
634,,,,,,0.000000,0,1697061,90.64,4292.65
635,,,,,,343.904372,2662,1699723,90.92,4292.65
636,,,,,,0.000000,0,1699723,91.29,4296.74
637,,,,,,56.778266,16655,1716378,91.54,4296.74
638,,,,,,14.193313,1518,1717896,91.75,4296.74
639,,,,,,390.286540,3697,1721593,92.23,4296.74
640,,,,,,17.949400,3328,1724921,92.55,4296.74
641,,,,,,221.641984,5756,1730677,93.22,4339.78
642,,,,,,19.027277,5860,1736537,93.71,4354.12
643,,,,,,947.736237,1292,1737829,93.98,4354.08
644,,,,,,19.666180,14978,1752807,94.14,4354.08
645,,,,,,0.000000,0,1752807,94.34,4354.08
646,,,,,,696.471727,2267,1755074,94.61,4361.82
647,,,,,,0.000000,0,1755074,94.99,4361.82
648,,,,,,0.000000,0,1755074,95.31,4361.82
649,,,,,,0.000000,0,1755074,95.63,4361.82
650,,,,,,45.820839,8245,1763319,95.66,4361.82
651,,,,,,0.000000,0,1763319,95.79,4361.82
652,,,,,,298.361922,3659,1766978,96.12,4361.82
653,,,,,,0.000000,0,1766978,96.50,4361.81
654,,,,,,2303.793270,411,,,
