second,avg_latency_ms_etcd_v2,throughput_etcd_v2,cumulative_throughput_etcd_v2,avg_cpu_etcd_v2,avg_memory_mb_etcd_v2
109,0.000000,0,518183,260.87,3791.48
110,0.000000,0,518183,259.50,3791.48
111,0.000000,0,518183,257.86,3791.48
112,0.000000,0,518183,256.18,3832.95
113,0.000000,0,518183,254.46,3832.95
114,0.000000,0,518183,252.82,3832.95
115,0.000000,0,518183,251.25,3832.95
116,0.000000,0,518183,249.43,3832.95
117,0.000000,0,518183,247.67,3832.95
118,0.000000,0,518183,245.92,3832.95
119,0.000000,0,518183,244.13,3832.95
120,0.000000,0,518183,242.34,3832.95
121,0.000000,0,518183,240.56,3832.95
122,0.000000,0,518183,238.64,3832.95
123,0.000000,0,518183,236.72,3832.95
124,0.000000,0,518183,235.03,3832.95
125,0.000000,0,518183,233.36,3832.95
126,0.000000,0,518183,231.71,3832.95
127,0.000000,0,518183,230.24,3832.95
128,0.000000,0,518183,228.78,3832.95
129,0.000000,0,518183,227.52,3832.95
130,0.000000,0,518183,225.99,3832.95
131,0.000000,0,518183,224.46,3832.95
132,0.000000,0,518183,223.20,3832.95
133,0.000000,0,518183,221.81,3832.95
134,0.000000,0,518183,220.42,3832.95
135,0.000000,0,518183,219.18,3832.95
136,0.000000,0,518183,218.08,3832.95
137,0.000000,0,518183,217.01,3832.95
138,0.000000,0,518183,215.81,3832.95
139,0.000000,0,518183,214.44,3832.95
140,0.000000,0,518183,213.64,3834.32
141,0.000000,0,518183,212.38,3834.32
142,0.000000,0,518183,211.46,3834.32
143,0.000000,0,518183,210.95,3834.32
144,0.000000,0,518183,209.89,3834.32
145,0.000000,0,518183,208.82,3834.32
146,0.000000,0,518183,207.89,3834.32
147,0.000000,0,518183,206.57,3834.32
148,0.000000,0,518183,205.34,3834.32
149,0.000000,0,518183,204.13,3834.32
150,0.000000,0,518183,202.94,3834.32
151,0.000000,0,518183,201.71,3834.32
152,0.000000,0,518183,200.36,3834.32
153,0.000000,0,518183,199.08,3834.32
154,0.000000,0,518183,198.04,3834.41
155,0.000000,0,518183,197.10,3834.45
156,161.397739,2116,520299,196.54,3834.49
157,51.982450,6668,526967,197.13,3834.82
158,80.105120,9586,536553,197.59,3834.82
159,158.184126,2469,539022,198.38,3834.82
160,16.805815,3132,542154,199.54,3834.82
161,397.823938,33,542187,200.91,3866.38
162,54.778179,7895,550082,202.52,3866.38
163,111.470860,2318,552400,203.80,3879.91
164,66.261396,8145,560545,206.09,3887.90
165,618.530829,262,560807,207.41,3887.90
166,43.513098,8623,569430,209.28,3887.90
167,78.516483,8681,578111,210.44,3951.00
168,0.000000,0,578111,212.16,4025.08
169,34.077364,5754,583865,214.31,4036.93
170,132.238735,2555,586420,216.60,4055.37
171,294.953613,893,587313,218.99,4137.26
172,134.045744,6209,593522,221.05,4157.05
173,209.407069,1992,595514,223.14,4269.64
174,178.443976,1672,597186,225.58,4271.37
175,794.392984,107,597293,227.95,4383.19
176,682.332368,384,597677,229.85,4467.02
177,987.711207,5,597682,231.87,4467.02
178,0.000000,0,597682,232.77,4501.36
179,0.000000,0,597682,233.15,4797.16
180,0.000000,0,597682,233.33,5026.17
181,0.000000,0,597682,232.64,5054.84
182,0.000000,0,597682,231.60,5234.09
183,0.000000,0,597682,230.52,5234.09
184,0.000000,0,597682,229.45,5234.09
185,0.000000,0,597682,228.71,5234.09
186,0.000000,0,597682,228.87,5319.30
187,0.000000,0,597682,228.46,5497.81
188,0.000000,0,597682,227.31,5585.70
189,0.000000,0,597682,226.16,5673.59
190,0.000000,0,597682,225.09,5673.59
191,0.000000,0,597682,224.03,5673.59
192,0.000000,0,597682,223.13,5762.90
193,0.000000,0,597682,222.24,5852.21
194,0.000000,0,597682,221.17,5852.21
195,0.000000,0,597682,220.28,5852.21
196,0.000000,0,597682,219.28,5852.21
197,0.000000,0,597682,218.38,5852.21
198,0.000000,0,597682,217.49,5852.21
199,0.000000,0,597682,216.52,5852.21
200,0.000000,0,597682,215.55,5852.21
201,0.000000,0,597682,214.59,5852.21
202,0.000000,0,597682,213.71,5852.26
203,0.000000,0,597682,212.80,5852.30
204,0.000000,0,597682,211.88,5852.30
205,0.000000,0,597682,210.98,5852.30
206,0.000000,0,597682,210.07,5852.30
207,0.000000,0,597682,209.16,5852.30
208,0.000000,0,597682,208.06,5852.30
209,0.000000,0,597682,207.17,5852.30
210,0.000000,0,597682,206.32,5852.30
211,0.000000,0,597682,205.46,5852.30
212,0.000000,0,597682,204.44,5852.30
213,0.000000,0,597682,203.75,5852.30
214,0.000000,0,597682,203.07,5852.30
215,0.000000,0,597682,202.22,5852.30
216,0.000000,0,597682,201.38,5852.30
217,0.000000,0,597682,200.56,5852.30
218,0.000000,0,597682,199.76,5852.30
219,0.000000,0,597682,198.97,5852.30
220,0.000000,0,597682,198.17,5852.30
221,0.000000,0,597682,197.32,5852.30
222,0.000000,0,597682,196.41,5852.30
223,0.000000,0,597682,195.68,5852.30
224,0.000000,0,597682,195.19,5852.30
225,0.000000,0,597682,194.78,5852.30
226,0.000000,0,597682,194.36,5852.30
227,0.000000,0,597682,194.01,5852.30
228,0.000000,0,597682,194.02,5852.30
229,0.000000,0,597682,194.02,5852.30
230,0.000000,0,597682,193.68,5852.30
231,0.000000,0,597682,192.99,5852.30
232,0.000000,0,597682,192.30,5852.30
233,0.000000,0,597682,191.91,5852.30
234,0.000000,0,597682,191.41,5852.30
235,0.000000,0,597682,190.69,5852.30
236,0.000000,0,597682,189.95,5852.30
237,0.000000,0,597682,189.37,5852.30
238,0.000000,0,597682,188.76,5852.30
239,0.000000,0,597682,188.05,5852.30
240,0.000000,0,597682,187.36,5852.30
241,0.000000,0,597682,186.66,5852.30
242,0.000000,0,597682,186.07,5852.30
243,0.000000,0,597682,185.53,5852.30
244,0.000000,0,597682,184.98,5852.30
245,0.000000,0,597682,184.58,5852.30
246,0.000000,0,597682,184.17,5852.30
247,649.262473,333,598015,183.63,5852.30
248,0.000000,0,598015,183.31,5852.30
249,62.032900,8137,606152,183.50,5852.30
250,80.713909,11180,617332,183.86,5852.38
251,86.826991,7300,624632,184.48,5852.38
252,183.875786,4602,629234,185.61,5852.38
253,29.211570,5266,634500,186.66,5852.38
254,82.415710,1271,635771,188.36,5852.38
255,48.498895,6814,642585,190.04,5852.38
256,453.729685,952,643537,191.61,5852.79
257,98.281474,2703,646240,193.83,5853.41
258,58.551155,5258,651498,195.75,5853.50
259,900.482041,181,651679,197.46,5853.66
260,80.464995,4373,656052,199.58,5854.57
261,42.205401,3696,659748,201.49,5854.29
262,401.188305,784,660532,203.26,5855.15
263,84.475280,7417,667949,205.14,5855.18
264,851.455365,173,668122,206.90,5855.18
265,0.000000,0,668122,208.51,5855.18
266,0.000000,0,668122,210.19,5873.07
267,0.000000,0,668122,211.54,5873.07
268,0.000000,0,668122,212.49,5873.07
269,0.000000,0,668122,213.59,5873.07
270,0.000000,0,668122,214.24,5890.03
271,0.000000,0,668122,214.69,5890.15
272,0.000000,0,668122,215.08,5890.21
273,0.000000,0,668122,215.22,5947.69
274,0.000000,0,668122,215.06,6050.31
275,0.000000,0,668122,214.42,6068.75
276,0.000000,0,668122,213.79,6248.15
277,0.000000,0,668122,213.98,6573.30
278,0.000000,0,668122,213.58,6646.28
279,0.000000,0,668122,212.91,6666.65
280,0.000000,0,668122,212.41,6666.65
281,0.000000,0,668122,211.79,6666.65
282,0.000000,0,668122,211.08,6666.65
283,0.000000,0,668122,210.35,6666.65
284,0.000000,0,668122,209.63,6666.65
285,0.000000,0,668122,208.95,6666.65
286,0.000000,0,668122,208.29,6666.65
287,0.000000,0,668122,207.63,6666.65
288,0.000000,0,668122,206.97,6666.65
289,0.000000,0,668122,206.30,6666.65
290,0.000000,0,668122,205.75,6666.65
291,0.000000,0,668122,205.19,6666.65
292,0.000000,0,668122,204.55,6666.65
293,0.000000,0,668122,203.92,6666.65
294,0.000000,0,668122,203.28,6666.65
295,0.000000,0,668122,202.66,6666.65
296,0.000000,0,668122,202.00,6666.65
297,0.000000,0,668122,201.34,6666.65
298,0.000000,0,668122,200.66,6666.65
299,0.000000,0,668122,200.11,6666.65
300,0.000000,0,668122,199.59,6666.65
301,0.000000,0,668122,198.99,6666.65
302,0.000000,0,668122,198.39,6666.65
303,0.000000,0,668122,197.78,6666.65
304,0.000000,0,668122,197.26,6666.65
305,0.000000,0,668122,196.74,6666.65
306,0.000000,0,668122,196.13,6666.65
307,0.000000,0,668122,195.52,6666.65
308,0.000000,0,668122,194.94,6666.65
309,0.000000,0,668122,194.35,6666.65
310,0.000000,0,668122,193.79,6666.65
311,0.000000,0,668122,193.20,6666.65
312,0.000000,0,668122,192.62,6666.65
313,0.000000,0,668122,192.06,6666.65
314,0.000000,0,668122,191.48,6666.65
315,0.000000,0,668122,190.94,6666.65
316,0.000000,0,668122,190.56,6666.65
317,0.000000,0,668122,190.30,6666.65
318,0.000000,0,668122,190.04,6666.65
319,0.000000,0,668122,189.79,6666.65
320,0.000000,0,668122,189.74,6666.65
321,0.000000,0,668122,189.65,6666.65
322,0.000000,0,668122,189.54,6666.65
323,0.000000,0,668122,189.43,6666.65
324,0.000000,0,668122,189.48,6666.65
325,0.000000,0,668122,189.50,6666.65
326,0.000000,0,668122,189.24,6675.52
327,0.000000,0,668122,188.77,6675.52
328,0.000000,0,668122,188.25,6675.52
329,0.000000,0,668122,187.71,6675.52
330,0.000000,0,668122,187.17,6675.52
331,0.000000,0,668122,186.69,6675.52
332,0.000000,0,668122,186.17,6675.52
333,0.000000,0,668122,185.65,6675.52
334,0.000000,0,668122,185.12,6675.52
335,0.000000,0,668122,184.60,6675.52
336,0.000000,0,668122,184.11,6675.52
337,0.000000,0,668122,183.56,6675.52
338,0.000000,0,668122,183.20,6675.52
339,0.000000,0,668122,182.82,6675.52
340,0.000000,0,668122,182.41,6675.52
341,0.000000,0,668122,182.01,6675.52
342,0.000000,0,668122,181.53,6675.52
343,0.000000,0,668122,181.03,6675.52
344,0.000000,0,668122,180.53,6675.52
345,0.000000,0,668122,180.06,6675.52
346,0.000000,0,668122,179.60,6675.52
347,672.859267,787,668909,179.15,6675.52
348,78.258326,9734,678643,178.91,6675.52
349,18.372992,78,678721,179.26,6675.52
350,51.826824,9098,687819,179.99,6675.52
351,112.206344,9763,697582,180.47,6675.52
352,161.050740,4265,701847,181.19,6675.52
353,80.266735,3814,705661,182.33,6693.95
354,500.770695,865,706526,183.81,6694.90
355,903.035859,333,706859,184.79,6707.18
356,998.247064,1,,,
