second,avg_latency_ms_consul_v0.6.4,throughput_consul_v0.6.4,cumulative_throughput_consul_v0.6.4,avg_cpu_consul_v0.6.4,avg_memory_mb_consul_v0.6.4
1368,4.616329,216,284274,35.84,480.88
1369,4.977958,201,284475,35.84,480.88
1370,4.548236,220,284695,35.84,480.88
1371,4.623817,216,284911,35.84,480.88
1372,5.063635,197,285108,35.85,480.88
1373,4.855261,206,285314,35.84,480.88
1374,4.653058,215,285529,35.84,480.88
1375,4.638371,207,285736,35.85,480.88
1376,5.005468,207,285943,35.86,480.88
1377,4.648679,215,286158,35.86,480.88
1378,4.651245,215,286373,35.85,480.88
1379,4.894178,204,286577,35.86,480.88
1380,4.731682,211,286788,35.87,480.88
1381,4.596267,218,287006,35.86,480.88
1382,4.774835,209,287215,35.87,480.88
1383,4.537360,220,287435,35.86,480.88
1384,4.417317,226,287661,35.87,480.88
1385,4.665772,214,287875,35.87,480.88
1386,4.467624,224,288099,35.86,480.88
1387,4.460440,224,288323,35.85,480.88
1388,4.664886,214,288537,35.88,480.88
1389,4.368741,229,288766,35.90,480.96
1390,4.559052,219,288985,35.90,481.05
1391,5.002196,200,289185,35.91,484.13
1392,4.453942,225,289410,35.92,494.04
1393,4.586151,218,289628,35.91,494.59
1394,4.428228,225,289853,35.91,494.86
1395,4.712849,212,290065,35.92,494.86
1396,4.466456,224,290289,35.92,494.95
1397,4.484664,223,290512,35.92,494.95
1398,5.322334,188,290700,35.91,494.95
1399,5.961692,167,290867,35.92,494.95
1400,5.818974,172,291039,35.93,494.95
1401,6.537940,153,291192,35.92,494.95
1402,6.315473,158,291350,35.91,494.95
1403,5.978442,168,291518,35.93,494.95
1404,5.879629,170,291688,35.92,494.95
1405,5.825927,171,291859,35.93,494.95
1406,6.389314,157,292016,35.93,494.95
1407,6.933605,144,292160,35.92,494.95
1408,5.533784,181,292341,35.93,494.95
1409,4.431814,225,292566,35.93,494.95
1410,4.395918,227,292793,35.93,494.95
1411,4.852706,206,292999,35.92,494.95
1412,4.279353,234,293233,35.94,494.95
1413,4.177280,239,293472,35.93,494.95
1414,4.397736,227,293699,35.94,494.95
1415,4.697483,213,293912,35.93,494.95
1416,4.397758,227,294139,35.94,494.95
1417,4.336585,230,294369,35.94,494.95
1418,4.756492,211,294580,35.94,494.95
1419,4.575574,218,294798,35.96,494.95
1420,4.701185,213,295011,35.95,494.95
1421,4.198462,238,295249,35.94,494.95
1422,4.614966,216,295465,35.94,494.95
1423,4.296864,233,295698,35.95,494.95
1424,4.216453,236,295934,35.95,494.95
1425,4.213031,238,296172,35.94,494.95
1426,4.637346,215,296387,35.94,494.95
1427,4.311555,232,296619,35.95,494.95
1428,4.336205,231,296850,35.95,494.95
1429,4.259736,234,297084,35.96,494.95
1430,4.688559,213,297297,35.95,494.95
1431,4.330392,231,297528,35.95,494.95
1432,4.410909,226,297754,35.96,494.95
1433,4.319192,232,297986,35.96,494.95
1434,4.520527,221,298207,35.95,494.95
1435,4.211383,237,298444,35.97,494.95
1436,4.307697,232,298676,35.97,494.95
1437,4.225108,236,298912,35.97,494.95
1438,4.549615,220,299132,35.98,494.95
1439,4.185818,238,299370,35.98,494.95
1440,4.129659,242,299612,35.99,494.95
1441,4.119073,243,299855,35.98,494.95
1442,4.561235,219,300074,35.97,494.95
1443,4.181268,239,300313,36.00,494.95
1444,4.100774,244,300557,35.99,494.95
1445,4.071589,245,300802,35.99,494.95
1446,4.147721,241,301043,35.99,494.95
1447,4.385153,228,301271,35.98,494.95
1448,4.027208,248,301519,35.99,494.95
1449,4.175196,239,301758,35.99,494.95
1450,4.244383,236,301994,35.98,494.95
1451,4.537566,220,302214,35.99,494.95
1452,4.172041,240,302454,35.99,494.95
1453,4.196735,238,302692,35.98,494.95
1454,4.082434,245,302937,35.98,494.95
1455,4.016209,248,303185,35.99,494.95
1456,4.339739,231,303416,35.98,494.95
1457,3.966697,252,303668,35.99,494.95
1458,4.285278,233,303901,35.98,494.95
1459,5.465315,183,304084,35.97,494.95
1460,6.101109,163,304247,35.97,494.95
1461,5.594489,179,304426,35.97,494.95
1462,6.079039,165,304591,35.97,494.95
1463,5.665384,176,304767,35.99,494.95
1464,5.543730,181,304948,35.98,494.95
1465,5.631584,177,305125,35.99,494.95
1466,5.832349,171,305296,35.97,494.95
1467,5.784367,173,305469,35.97,494.95
1468,4.967123,202,305671,35.96,494.95
1469,4.571862,218,305889,35.97,494.95
1470,4.171990,240,306129,36.00,495.03
1471,4.463283,224,306353,36.01,495.03
1472,4.247505,235,306588,36.03,498.64
1473,4.158624,240,306828,36.02,506.65
1474,4.743246,211,307039,36.03,526.61
1475,4.621566,216,307255,36.05,526.70
1476,5.760734,174,307429,36.06,526.78
1477,4.935028,202,307631,36.08,526.78
1478,5.508714,182,307813,36.07,531.88
1479,5.072423,197,308010,36.08,543.14
1480,5.025198,199,308209,36.08,543.40
1481,5.339690,187,308396,36.08,543.76
1482,4.800985,208,308604,36.09,543.93
1483,5.043787,198,308802,36.08,544.28
1484,4.716484,212,309014,36.09,544.28
1485,4.703656,213,309227,36.10,544.28
1486,5.280509,189,309416,36.09,544.28
1487,4.768323,210,309626,36.10,544.28
1488,5.047283,198,309824,36.09,544.28
1489,4.826662,207,310031,36.12,544.28
1490,4.742719,211,310242,36.11,544.28
1491,5.325429,187,310429,36.10,544.28
1492,5.072999,197,310626,36.11,544.28
1493,5.089279,197,310823,36.11,544.28
1494,5.586580,179,311002,36.13,544.28
1495,5.062158,197,311199,36.12,544.36
1496,5.601254,179,311378,36.12,544.36
1497,5.028522,199,311577,36.13,544.36
1498,5.100842,195,311772,36.13,544.36
1499,5.723018,175,311947,36.13,544.36
1500,5.443669,184,312131,36.14,544.36
1501,5.148141,194,312325,36.13,544.36
1502,5.223035,191,312516,36.13,544.36
1503,4.804623,208,312724,36.15,544.36
1504,4.736675,211,312935,36.14,544.36
1505,7.704657,130,313065,36.15,544.36
1506,4.807818,208,313273,36.14,544.36
1507,4.770352,209,313482,36.14,544.36
1508,5.051479,198,313680,36.15,544.36
1509,4.686514,213,313893,36.15,544.36
1510,4.728675,204,314097,36.14,544.36
1511,5.111717,203,314300,36.15,544.36
1512,4.572268,218,314518,36.16,544.36
1513,5.106193,196,314714,36.15,544.36
1514,4.506820,222,314936,36.16,544.36
1515,4.553334,219,315155,36.15,544.36
1516,5.107339,196,315351,36.15,544.36
1517,4.743880,211,315562,36.16,544.36
1518,4.989827,200,315762,36.15,544.36
1519,6.208981,161,315923,36.16,544.36
1520,5.494506,182,316105,36.16,544.36
1521,5.584838,179,316284,36.15,544.36
1522,6.067931,165,316449,36.16,544.36
1523,5.750867,174,316623,36.17,544.36
1524,5.795451,172,316795,36.16,544.36
1525,5.673640,167,316962,36.16,544.36
1526,6.312778,167,317129,36.17,544.36
1527,6.794884,147,317276,36.17,544.36
1528,5.404797,185,317461,36.17,544.36
1529,5.063751,197,317658,36.16,544.36
1530,4.507801,222,317880,36.18,544.36
1531,4.499180,222,318102,36.17,544.36
1532,5.002312,200,318302,36.17,544.36
1533,4.756916,210,318512,36.17,544.36
1534,4.536862,220,318732,36.17,544.36
1535,4.874113,205,318937,36.19,544.36
1536,4.702095,213,319150,36.18,544.36
1537,4.754646,210,319360,36.17,544.36
1538,4.886343,205,319565,36.18,544.36
1539,4.600303,217,319782,36.17,544.36
1540,4.576854,214,319996,36.17,544.36
1541,4.989920,204,320200,36.19,544.36
1542,4.424674,226,320426,36.18,544.36
1543,4.517756,221,320647,36.17,544.36
1544,4.865407,206,320853,36.18,544.36
1545,4.515961,221,321074,36.19,544.36
1546,4.460403,224,321298,36.18,544.36
1547,4.885234,204,321502,36.19,544.36
1548,4.599374,218,321720,36.18,544.36
1549,4.492953,222,321942,36.17,544.36
1550,4.905048,204,322146,36.19,544.36
1551,4.471139,223,322369,36.19,544.36
1552,4.740694,211,322580,36.18,544.36
1553,5.261020,190,322770,36.19,544.36
1554,4.660324,215,322985,36.19,544.36
1555,4.674959,213,323198,36.18,544.36
1556,5.130181,195,323393,36.18,544.36
1557,4.656096,215,323608,36.19,544.36
1558,4.854359,206,323814,36.20,544.36
1559,5.309193,188,324002,36.19,544.36
1560,4.751663,210,324212,36.20,544.36
1561,4.652518,215,324427,36.19,544.36
1562,4.456411,224,324651,36.19,544.36
1563,4.702052,213,324864,36.19,544.36
1564,4.454313,224,325088,36.19,544.36
1565,4.341062,230,325318,36.19,544.36
1566,4.738803,211,325529,36.19,544.36
1567,4.273151,234,325763,36.20,544.36
1568,4.346249,230,325993,36.20,544.36
1569,4.662392,214,326207,36.19,544.36
1570,4.300038,233,326440,36.20,544.36
1571,4.324661,231,326671,36.19,544.36
1572,4.513232,218,326889,36.18,544.36
1573,4.358422,233,327122,36.21,544.36
1574,4.306476,232,327354,36.20,544.36
1575,4.276612,234,327588,36.19,544.36
1576,5.001070,200,327788,36.19,544.36
1577,4.274306,233,328021,36.20,544.36
1578,4.706323,213,328234,36.19,544.36
1579,6.148615,162,328396,36.18,544.36
1580,5.433799,184,328580,36.19,544.36
1581,5.361884,187,328767,36.19,544.36
1582,5.361344,186,328953,36.20,544.36
1583,5.421452,184,329137,36.19,544.36
1584,5.747542,174,329311,36.20,544.36
1585,5.369601,187,329498,36.21,544.36
1586,5.516812,181,329679,36.20,544.36
1587,5.530415,180,329859,36.19,544.36
1588,5.541499,181,330040,36.18,544.36
1589,4.267807,234,330274,36.20,544.36
1590,4.396163,227,330501,36.19,544.36
1591,4.312777,232,330733,36.18,544.36
1592,4.567560,219,330952,36.19,544.36
1593,4.202981,238,331190,36.20,544.36
1594,4.185419,239,331429,36.19,544.36
1595,4.638078,215,331644,36.18,544.36
1596,4.370833,229,331873,36.19,544.36
1597,4.234180,236,332109,36.19,544.36
1598,4.218870,237,332346,36.18,544.36
1599,4.665243,214,332560,36.18,544.36
1600,4.295211,233,332793,36.19,544.36
1601,4.188106,239,333032,36.18,544.36
1602,4.109170,243,333275,36.17,544.36
1603,4.556901,219,333494,36.17,544.54
1604,4.116348,243,333737,36.19,544.50
1605,4.332507,231,333968,36.18,544.50
1606,4.480538,223,334191,36.18,544.69
1607,4.707353,212,334403,36.18,544.69
1608,4.304968,232,334635,36.18,544.78
1609,4.172055,240,334875,36.17,544.87
1610,4.251082,235,335110,36.16,544.96
1611,4.662875,214,335324,36.17,545.13
1612,4.537121,221,335545,36.16,545.13
1613,4.356359,229,335774,36.17,545.13
1614,4.449487,225,335999,36.16,545.31
1615,4.875067,205,336204,36.16,545.31
1616,4.690123,213,336417,36.16,545.40
1617,4.469158,224,336641,36.17,545.49
1618,4.354589,229,336870,36.17,545.67
1619,4.342439,230,337100,36.16,545.75
1620,4.720241,212,337312,36.17,545.75
1621,4.369564,229,337541,36.17,545.75
1622,4.242315,236,337777,36.16,545.84
1623,4.306899,232,338009,36.18,546.11
1624,4.544310,220,338229,36.20,546.29
1625,4.339387,230,338459,36.20,564.96
1626,4.252489,235,338694,36.22,579.57
1627,4.169638,240,338934,36.21,580.62
1628,4.239299,235,339169,36.21,594.40
1629,4.638701,216,339385,36.22,595.01
1630,4.450179,224,339609,36.21,595.10
1631,4.394470,228,339837,36.22,595.10
1632,4.344012,230,340067,36.21,595.19
1633,4.448916,208,340275,36.22,595.19
1634,4.893600,219,340494,36.22,595.19
1635,4.320344,232,340726,36.22,595.19
1636,4.369501,228,340954,36.23,595.19
1637,4.567850,219,341173,36.24,595.19
1638,4.955651,202,341375,36.26,595.54
1639,6.475635,154,341529,36.28,595.54
1640,6.118646,163,341692,36.27,595.54
1641,5.943128,169,341861,36.28,595.54
1642,6.012780,166,342027,36.29,595.54
1643,6.017703,166,342193,36.28,596.76
1644,6.254479,160,342353,36.29,605.47
1645,6.763084,148,342501,36.28,605.64
1646,6.438218,155,342656,36.29,605.64
1647,6.737970,148,342804,36.30,605.82
1648,5.338653,188,342992,36.30,606.43
1649,4.662051,214,343206,36.30,606.52
1650,4.776565,209,343415,36.31,606.52
1651,4.715622,212,343627,36.30,606.52
1652,4.755367,210,343837,36.30,606.52
1653,5.054255,198,344035,36.32,606.70
1654,4.743703,210,344245,36.31,606.96
1655,4.760884,210,344455,36.31,606.96
1656,4.921989,203,344658,36.32,606.96
1657,4.617715,217,344875,36.31,606.96
1658,4.643786,215,345090,36.32,606.96
1659,5.198023,192,345282,36.32,606.96
1660,4.677266,214,345496,36.32,606.96
1661,4.626927,216,345712,36.33,606.96
1662,4.459594,224,345936,36.32,606.96
1663,4.730021,211,346147,36.31,606.96
1664,4.765845,210,346357,36.33,606.96
1665,4.415355,226,346583,36.32,606.96
1666,5.031984,199,346782,36.33,606.96
1667,4.568973,218,347000,36.35,606.96
1668,4.516238,213,347213,36.36,607.40
1669,5.704572,182,347395,36.38,607.39
1670,5.021977,199,347594,36.38,607.39
1671,5.514565,181,347775,36.38,626.04
1672,5.321586,188,347963,36.39,626.31
1673,5.131634,195,348158,36.39,626.31
1674,5.627081,178,348336,36.40,626.83
1675,5.049942,197,348533,36.39,626.83
1676,5.087609,197,348730,36.40,627.01
1677,5.566519,180,348910,36.41,627.01
1678,5.085622,196,349106,36.41,627.01
1679,5.292334,189,349295,36.42,627.01
1680,5.617855,177,349472,36.41,627.01
1681,5.119479,196,349668,36.42,627.01
1682,5.030137,199,349867,36.43,627.01
1683,5.376064,185,350052,36.42,627.01
1684,5.045137,198,350250,36.43,627.01
1685,4.975856,201,350451,36.42,627.01
1686,5.352516,187,350638,36.43,627.01
1687,5.046445,198,350836,36.42,627.01
1688,4.857260,206,351042,36.43,627.01
1689,5.332696,187,351229,36.44,627.01
1690,4.840363,206,351435,36.43,627.01
1691,4.816252,208,351643,36.44,627.01
1692,5.327592,188,351831,36.45,627.01
1693,4.987236,200,352031,36.44,627.01
1694,4.823458,207,352238,36.43,627.01
1695,5.351433,187,352425,36.46,627.01
1696,4.843121,207,352632,36.45,627.01
1697,4.763667,209,352841,36.44,627.01
1698,5.583821,179,353020,36.44,627.01
1699,6.385543,157,353177,36.46,627.01
1700,6.635197,134,353311,36.45,627.01
1701,8.875204,125,353436,36.44,627.01
1702,6.130768,163,353599,36.43,627.01
1703,6.722809,148,353747,36.45,627.01
1704,6.267735,160,353907,36.45,627.01
1705,6.120117,163,354070,36.44,627.01
1706,6.544867,153,354223,36.44,627.01
1707,6.911493,144,354367,36.45,627.01
1708,5.695907,176,354543,36.45,627.01
1709,4.825606,207,354750,36.46,627.01
1710,5.148085,194,354944,36.46,627.01
1711,4.862954,206,355150,36.46,627.01
1712,4.841258,206,355356,36.46,627.01
1713,5.348863,187,355543,36.46,627.01
1714,4.911292,203,355746,36.46,627.01
1715,4.964344,202,355948,36.46,627.01
1716,5.284333,189,356137,36.45,627.01
1717,4.917203,203,356340,36.46,627.01
1718,5.137572,195,356535,36.46,627.01
1719,4.863460,205,356740,36.46,627.01
1720,5.309082,188,356928,36.46,627.01
1721,4.697682,213,357141,36.46,627.01
1722,4.722412,212,357353,36.47,627.01
1723,5.037463,198,357551,36.47,627.01
1724,4.660562,215,357766,36.46,627.01
1725,4.613778,216,357982,36.46,627.01
1726,5.084171,197,358179,36.47,627.01
1727,4.928148,202,358381,36.47,627.01
1728,4.669347,215,358596,36.46,627.01
1729,4.655839,214,358810,36.47,627.01
1730,5.160230,194,359004,36.47,627.01
1731,4.985719,200,359204,36.47,627.01
1732,4.805828,208,359412,36.46,627.01
1733,5.414803,185,359597,36.49,627.01
1734,4.744313,211,359808,36.48,627.01
1735,4.694315,213,360021,36.48,627.01
1736,4.999332,194,360215,36.47,627.01
1737,4.892289,210,360425,36.50,627.01
1738,4.764974,210,360635,36.49,627.01
1739,4.690580,213,360848,36.49,627.01
1740,5.133808,195,361043,36.49,627.14
1741,4.835206,206,361249,36.49,627.14
1742,4.666767,214,361463,36.50,627.14
1743,4.681202,214,361677,36.49,627.14
1744,5.151457,194,361871,36.50,627.14
1745,4.550146,220,362091,36.50,627.14
1746,4.585289,218,362309,36.50,627.14
1747,5.061436,197,362506,36.50,627.14
1748,4.564041,219,362725,36.50,627.14
1749,4.661635,215,362940,36.50,627.14
1750,4.538122,220,363160,36.50,627.14
1751,4.958316,202,363362,36.51,627.14
1752,4.456246,224,363586,36.50,627.14
1753,4.688803,213,363799,36.50,627.14
1754,4.831487,207,364006,36.50,627.14
1755,4.556303,219,364225,36.51,627.14
1756,4.570296,219,364444,36.50,627.14
1757,4.545358,220,364664,36.50,627.14
1758,5.356851,186,364850,36.50,627.14
1759,5.727063,175,365025,36.50,627.14
1760,5.903080,169,365194,36.50,627.14
1761,5.751536,174,365368,36.50,627.14
1762,5.792564,173,365541,36.50,627.14
1763,6.147858,162,365703,36.51,627.14
1764,5.618664,178,365881,36.50,627.14
1765,5.810496,172,366053,36.50,627.14
1766,5.975297,167,366220,36.50,627.14
1767,6.453300,151,366371,36.50,627.14
1768,5.869854,175,366546,36.51,627.14
1769,4.627013,216,366762,36.51,627.14
1770,4.564333,219,366981,36.50,627.14
1771,4.526238,208,367189,36.49,627.14
1772,4.836171,219,367408,36.52,627.14
1773,4.752695,210,367618,36.51,627.14
1774,4.486455,223,367841,36.50,627.14
1775,5.170701,193,368034,36.50,627.14
1776,4.455774,224,368258,36.51,627.14
1777,4.432523,226,368484,36.51,627.14
1778,4.497501,222,368706,36.50,627.14
1779,4.820938,199,368905,36.50,627.14
1780,4.818895,216,369121,36.50,627.14
1781,4.347127,230,369351,36.50,627.14
1782,4.330788,230,369581,36.49,627.14
1783,4.347828,230,369811,36.50,627.14
1784,4.781134,209,370020,36.49,627.14
1785,4.425013,226,370246,36.49,627.14
1786,4.440993,225,370471,36.50,627.14
1787,4.396636,227,370698,36.49,627.14
1788,4.805117,208,370906,36.49,627.14
1789,4.430295,226,371132,36.50,627.14
1790,4.373374,228,371360,36.50,627.14
1791,4.432837,226,371586,36.49,627.14
1792,4.989165,200,371786,36.49,627.14
1793,4.426790,226,372012,36.50,627.14
1794,4.358370,229,372241,36.50,627.28
1795,4.400504,227,372468,36.51,627.28
1796,4.893386,205,372673,36.50,627.28
1797,4.479748,223,372896,36.51,627.28
1798,4.372830,228,373124,36.50,627.28
1799,4.359003,230,373354,36.50,627.28
1800,4.493366,222,373576,36.50,627.28
1801,4.789939,209,373785,36.50,627.28
1802,4.200540,238,374023,36.51,627.28
1803,4.431172,225,374248,36.50,627.28
1804,4.453408,225,374473,36.49,627.28
1805,4.825009,207,374680,36.49,627.28
1806,4.322706,231,374911,36.51,627.28
1807,4.350060,230,375141,36.50,627.28
1808,4.197823,238,375379,36.50,627.28
1809,4.152205,241,375620,36.49,627.28
1810,4.566827,218,375838,36.48,627.28
1811,4.334111,231,376069,36.50,627.28
1812,4.219598,237,376306,36.49,627.28
1813,4.223794,237,376543,36.49,627.28
1814,4.587055,218,376761,36.49,627.28
1815,4.042877,247,377008,36.49,627.28
1816,4.132937,242,377250,36.48,627.28
1817,4.234656,236,377486,36.49,627.28
1818,4.550522,219,377705,36.48,627.28
1819,5.676054,174,377879,36.47,627.28
1820,5.453496,186,378065,36.48,627.28
1821,5.451144,183,378248,36.49,627.28
1822,5.235305,191,378439,36.48,627.28
1823,5.202149,192,378631,36.47,627.28
1824,5.217393,192,378823,36.48,627.28
1825,5.185734,193,379016,36.48,627.28
1826,6.373440,156,379172,36.48,627.28
1827,5.731157,175,379347,36.48,627.28
1828,5.030608,199,379546,36.47,627.28
1829,4.257369,234,379780,36.47,627.28
1830,4.162839,240,380020,36.47,627.28
1831,4.695923,213,380233,36.47,627.28
1832,4.166592,240,380473,36.48,627.28
1833,4.105739,244,380717,36.47,627.28
1834,4.097679,244,380961,36.46,627.28
1835,4.073158,245,381206,36.46,627.28
1836,4.143554,241,381447,36.46,627.28
1837,4.607897,217,381664,36.48,627.28
1838,3.974679,251,381915,36.51,627.28
1839,4.384070,228,382143,36.51,627.28
1840,4.161612,241,382384,36.51,627.28
1841,4.073723,245,382629,36.50,634.32
1842,4.475817,216,382845,36.51,642.74
1843,4.251356,243,383088,36.51,643.44
1844,4.016472,248,383336,36.50,643.44
1845,4.113141,244,383580,36.52,643.44
1846,4.124889,242,383822,36.52,643.62
1847,4.092773,244,384066,36.54,643.62
1848,4.723077,211,384277,36.56,643.97
1849,4.544822,221,384498,36.57,643.97
1850,4.562530,218,384716,36.57,656.46
1851,4.462151,225,384941,36.57,666.41
1852,4.485629,222,385163,36.57,666.67
1853,4.560752,219,385382,36.58,666.76
1854,4.552063,220,385602,36.58,669.48
1855,5.098216,196,385798,36.58,669.48
1856,4.696920,213,386011,36.60,669.83
1857,4.683659,213,386224,36.60,669.83
1858,4.922078,203,386427,36.59,670.01
1859,4.692540,213,386640,36.61,670.01
1860,4.579252,219,386859,36.61,670.01
1861,4.531146,220,387079,36.60,670.01
1862,4.625771,216,387295,36.62,670.01
1863,5.051057,198,387493,36.61,670.01
1864,4.495681,223,387716,36.61,670.01
1865,4.316352,231,387947,36.61,670.01
1866,4.422529,226,388173,36.63,670.01
1867,4.486526,223,388396,36.62,670.01
1868,4.529659,220,388616,36.61,670.01
1869,4.459813,225,388841,36.63,670.01
1870,4.410958,226,389067,36.62,670.01
1871,4.873517,205,389272,36.61,670.01
1872,4.438033,226,389498,36.64,670.01
1873,4.483752,223,389721,36.63,670.01
1874,4.415017,226,389947,36.62,670.01
1875,4.553648,219,390166,36.64,670.01
1876,4.438802,226,390392,36.63,670.01
1877,4.759493,210,390602,36.63,670.01
1878,4.749904,210,390812,36.64,670.01
1879,5.616459,178,390990,36.63,670.01
1880,6.328470,158,391148,36.64,670.01
1881,5.567309,180,391328,36.66,670.01
1882,6.287463,159,391487,36.68,670.27
1883,6.851701,145,391632,36.70,670.27
1884,6.251918,160,391792,36.69,670.27
1885,6.279267,160,391952,36.68,670.27
1886,6.503489,148,392100,36.69,686.02
1887,7.233479,143,392243,36.70,691.88
1888,5.787236,173,392416,36.69,691.97
1889,4.830039,207,392623,36.70,691.97
1890,5.663140,176,392799,36.70,692.49
1891,5.056972,198,392997,36.71,692.75
1892,5.010470,199,393196,36.70,692.84
1893,4.835580,200,393396,36.70,692.84
1894,5.252686,197,393593,36.71,692.84
1895,4.878844,205,393798,36.71,692.84
1896,4.969026,201,393999,36.71,692.84
1897,5.326750,187,394186,36.72,692.84
1898,4.715218,213,394399,36.72,692.84
1899,4.811546,207,394606,36.71,692.84
1900,5.538855,181,394787,36.71,692.84
1901,4.827907,207,394994,36.73,692.84
1902,4.911006,203,395197,36.72,692.84
1903,5.559590,180,395377,36.71,692.84
1904,5.160474,193,395570,36.72,692.84
1905,4.975771,201,395771,36.73,692.84
1906,4.854858,206,395977,36.72,692.84
1907,5.515543,181,396158,36.72,692.84
1908,4.914832,204,396362,36.71,692.84
1909,4.757984,210,396572,36.73,692.84
1910,5.367254,186,396758,36.72,692.84
1911,8.823720,113,396871,36.72,692.84
1912,5.067545,198,397069,36.71,692.84
1913,5.006869,199,397268,36.73,692.84
1914,5.476155,183,397451,36.72,692.84
1915,4.972517,201,397652,36.73,692.84
1916,5.052370,198,397850,36.72,692.84
1917,4.913237,203,398053,36.73,692.84
1918,5.497549,182,398235,36.74,692.84
1919,4.951078,202,398437,36.74,692.84
1920,4.996498,200,398637,36.73,692.84
1921,5.272859,189,398826,36.74,692.84
1922,4.841372,207,399033,36.76,692.84
1923,4.802014,208,399241,36.75,692.84
1924,4.776823,209,399450,36.74,692.84
1925,5.256396,190,399640,36.76,692.84
1926,4.743843,211,399851,36.76,692.84
1927,4.828546,207,400058,36.75,692.84
1928,5.379353,186,400244,36.75,692.84
1929,4.727179,211,400455,36.76,692.84
1930,4.828233,207,400662,36.75,692.84
1931,4.883895,205,400867,36.75,692.84
1932,5.133920,194,401061,36.74,692.84
1933,4.774917,210,401271,36.76,692.84
1934,4.717172,212,401483,36.75,692.84
1935,4.652730,214,401697,36.75,692.84
1936,5.217628,192,401889,36.76,692.84
1937,4.808788,208,402097,36.76,692.84
1938,5.501056,181,402278,36.75,692.84
1939,5.929192,169,402447,36.75,692.84
1940,6.204671,161,402608,36.77,692.84
1941,5.703916,175,402783,36.76,692.84
1942,5.836572,171,402954,36.76,692.84
1943,5.834671,172,403126,36.76,692.84
1944,6.233578,160,403286,36.75,692.84
1945,5.870102,170,403456,36.76,692.84
1946,6.067368,165,403621,36.77,692.84
1947,5.932201,168,403789,36.77,692.84
1948,5.493639,183,403972,36.77,692.84
1949,5.265348,190,404162,36.77,692.84
1950,4.763929,209,404371,36.77,692.84
1951,4.682162,214,404585,36.77,692.84
1952,4.589767,218,404803,36.78,692.84
1953,5.035839,198,405001,36.78,692.84
1954,4.609069,217,405218,36.77,692.84
1955,4.566737,219,405437,36.76,692.84
1956,4.614541,217,405654,36.78,692.84
1957,5.103826,195,405849,36.78,692.84
1958,4.588324,218,406067,36.77,692.84
1959,4.656468,215,406282,36.77,692.84
1960,4.686665,212,406494,36.76,692.84
1961,5.033934,200,406694,36.79,692.84
1962,4.460726,224,406918,36.78,692.84
1963,4.408454,227,407145,36.77,692.84
1964,4.918122,203,407348,36.76,692.84
1965,4.369153,229,407577,36.78,692.84
1966,4.400438,227,407804,36.79,692.84
1967,4.428926,225,408029,36.78,692.84
1968,4.964690,202,408231,36.77,692.84
1969,4.554961,219,408450,36.77,692.84
1970,4.881248,205,408655,36.78,692.84
1971,4.670408,214,408869,36.78,692.84
1972,4.784383,207,409076,36.78,692.84
1973,4.869844,207,409283,36.78,692.84
1974,4.589921,218,409501,36.78,692.84
1975,4.453794,224,409725,36.78,692.84
1976,4.511109,222,409947,36.78,692.84
1977,4.883791,204,410151,36.79,692.84
1978,4.399786,227,410378,36.79,692.84
1979,4.466955,224,410602,36.78,692.84
1980,4.397258,228,410830,36.79,692.84
1981,4.834215,206,411036,36.80,692.84
1982,4.338783,231,411267,36.80,692.84
1983,4.411780,226,411493,36.79,692.84
1984,4.442179,225,411718,36.80,692.84
1985,4.834372,207,411925,36.80,692.84
1986,4.282403,233,412158,36.79,692.84
1987,4.356540,230,412388,36.78,692.84
1988,4.215597,237,412625,36.79,692.84
1989,4.824979,207,412832,36.79,692.84
1990,4.414039,227,413059,36.80,692.84
1991,4.303873,232,413291,36.81,692.84
1992,4.336693,230,413521,36.83,692.84
1993,4.564797,219,413740,36.82,692.84
1994,4.781733,209,413949,36.84,692.84
1995,4.291617,233,414182,36.84,692.84
1996,4.362190,229,414411,36.83,692.84
1997,4.384516,228,414639,36.83,699.79
1998,4.940253,197,414836,36.83,701.72
1999,5.793941,177,415013,36.84,702.25
2000,5.307577,189,415202,36.84,702.25
2001,5.437929,183,415385,36.85,702.34
2002,5.301930,189,415574,36.84,702.34
2003,5.534933,181,415755,36.84,702.51
2004,5.939548,168,415923,36.86,702.51
2005,5.368684,186,416109,36.86,702.51
2006,5.224197,191,416300,36.85,702.51
2007,5.975063,168,416468,36.84,702.51
2008,5.013082,199,416667,36.86,702.51
2009,4.275524,234,416901,36.86,702.51
2010,4.872822,205,417106,36.86,702.51
2011,4.582859,218,417324,36.86,702.51
2012,4.375419,228,417552,36.86,702.51
2013,4.292031,233,417785,36.85,702.51
2014,4.271899,234,418019,36.85,702.51
2015,4.748842,211,418230,36.87,702.51
2016,4.204406,237,418467,36.86,702.51
2017,4.143493,241,418708,36.85,702.51
2018,4.177432,240,418948,36.86,702.51
2019,4.338415,230,419178,36.85,702.51
2020,4.832037,207,419385,36.85,702.51
2021,4.413949,226,419611,36.86,702.51
2022,4.341257,230,419841,36.85,702.51
2023,4.224376,237,420078,36.86,702.51
2024,4.121706,242,420320,36.86,702.51
2025,4.743355,211,420531,36.86,702.51
2026,4.164326,240,420771,36.86,702.51
2027,4.180666,239,421010,36.86,702.51
2028,4.139273,242,421252,36.86,702.51
2029,4.146579,241,421493,36.85,702.51
