second,avg_latency_ms_consul_v0.6.4,throughput_consul_v0.6.4,cumulative_throughput_consul_v0.6.4,avg_cpu_consul_v0.6.4,avg_memory_mb_consul_v0.6.4
610,6923.993953,90,1602094,95.44,4309.49
611,6838.765156,136,1602230,95.30,4309.49
612,6716.534070,254,1602484,95.17,4309.49
613,6639.066506,134,1602618,95.03,4309.49
614,6635.456190,127,1602745,95.04,4309.49
615,6633.196521,143,1602888,95.03,4309.58
616,6682.299779,119,1603007,94.91,4309.58
617,6740.502193,150,1603157,94.80,4309.58
618,6791.570699,137,1603294,94.66,4309.58
619,6815.263751,256,1603550,94.66,4309.58
620,6731.857165,128,1603678,94.53,4309.58
621,6847.838439,134,1603812,94.40,4309.58
622,6814.949889,78,1603890,94.26,4309.58
623,6918.982152,119,1604009,94.13,4309.66
624,6908.592287,150,1604159,94.01,4309.66
625,7095.076090,135,1604294,94.06,4309.66
626,7078.736852,193,1604487,93.98,4309.66
627,7307.518212,116,1604603,93.90,4309.66
628,7350.224451,145,1604748,93.89,4309.66
629,7335.232301,139,1604887,93.86,4310.55
630,7276.860282,117,1605004,93.78,4335.97
631,7281.254950,72,1605076,93.83,4353.96
632,7343.964523,154,1605230,93.90,4353.96
633,7518.118034,131,1605361,93.79,4353.96
634,7490.696667,189,1605550,93.66,4353.96
635,7609.783367,131,1605681,93.52,4353.96
636,7527.966737,132,1605813,93.40,4353.96
637,7544.137624,78,1605891,93.26,4353.96
638,7605.618113,182,1606073,93.13,4353.96
639,7533.074471,88,1606161,93.00,4353.96
640,7542.929006,134,1606295,92.87,4353.96
641,7545.427239,191,1606486,92.88,4353.96
642,7586.588841,96,1606582,92.88,4353.96
643,7646.024933,164,1606746,92.75,4353.96
644,7614.159040,141,1606887,92.76,4353.96
645,7550.035223,118,1607005,92.64,4353.96
646,7553.804686,71,1607076,92.51,4353.96
647,7543.241859,154,1607230,92.38,4353.96
648,7542.523371,132,1607362,92.25,4354.05
649,7634.345811,189,1607551,92.12,4354.05
650,7608.109741,70,1607621,91.99,4354.05
651,7520.811452,191,1607812,91.87,4354.05
652,7538.477998,78,1607890,91.74,4354.05
653,7554.315215,119,1608009,91.74,4354.05
654,7550.606306,137,1608146,91.66,4354.05
655,7641.954280,90,1608236,91.62,4356.89
656,7556.769491,191,1608427,91.52,4356.89
657,7614.744205,127,1608554,91.49,4356.89
658,7555.379059,190,1608744,91.36,4356.89
659,7602.870442,81,1608825,91.25,4356.89
660,7540.310094,131,1608956,91.14,4356.89
661,7539.542269,120,1609076,91.01,4356.89
662,7583.998161,152,1609228,90.89,4356.89
663,7539.792166,132,1609360,90.76,4356.89
664,7524.779409,131,1609491,90.64,4356.89
665,7604.265750,130,1609621,90.48,4356.89
666,7583.565462,129,1609750,90.50,4356.89
667,7586.554843,142,1609892,90.38,4356.89
668,7526.024555,117,1610009,90.25,4356.89
669,7584.949915,137,1610146,90.25,4356.89
670,7547.413113,86,1610232,90.15,4356.89
671,7667.573704,195,1610427,90.04,4356.89
672,7783.045791,68,1610495,89.96,4356.89
673,7843.228457,127,1610622,89.88,4356.89
674,7780.600718,192,1610814,89.81,4356.89
675,7815.719431,79,1610893,89.70,4356.89
676,7899.004476,180,1611073,89.63,4356.89
677,7890.648119,73,1611146,89.69,4359.00
678,7909.596382,86,1611232,89.74,4359.00
679,7879.899440,197,1611429,89.68,4359.00
680,7869.959709,125,1611554,89.61,4359.00
681,7929.027468,69,1611623,89.49,4359.09
682,7955.108129,191,1611814,89.38,4359.09
683,7950.501856,78,1611892,89.26,4359.09
684,8007.743180,183,1612075,89.14,4359.09
685,7863.107469,88,1612163,89.03,4359.14
686,7936.998781,69,1612232,89.05,4359.14
687,7995.022845,197,1612429,88.94,4359.14
688,7945.230630,125,1612554,88.95,4359.14
689,7841.392132,135,1612689,88.85,4359.14
690,7994.583517,125,1612814,88.74,4359.14
691,7924.080082,79,1612893,88.75,4359.14
692,7922.881602,182,1613075,88.63,4359.14
693,7811.082493,88,1613163,88.52,4359.14
694,7818.157454,133,1613296,88.41,4359.14
695,7820.663078,191,1613487,88.29,4359.14
696,7789.431225,72,1613559,88.18,4359.14
697,7784.368431,186,1613745,88.07,4359.14
698,7864.093996,74,1613819,88.08,4359.14
699,7736.497020,138,1613957,87.99,4359.14
700,7780.251770,120,1614077,87.91,4359.14
701,7806.654919,151,1614228,87.93,4359.14
702,7751.707684,8,1614236,87.82,4359.14
703,0.000000,0,1614236,87.76,4359.14
704,0.000000,0,1614236,87.71,4361.45
705,9172.608067,388,1614624,87.59,4361.45
706,0.000000,0,1614624,87.48,4361.45
707,0.000000,0,1614624,87.37,4361.45
708,9284.537558,453,1615077,87.25,4361.45
709,0.000000,0,1615077,87.13,4361.45
710,7675.435388,289,1615366,87.02,4361.45
711,0.000000,0,1615366,86.91,4361.45
712,0.000000,0,1615366,86.81,4361.45
713,0.000000,0,1615366,86.70,4361.45
714,0.000000,0,1615366,86.58,4361.45
715,0.000000,0,1615366,86.47,4361.45
716,0.000000,0,1615366,86.35,4361.45
717,0.000000,0,1615366,86.24,4361.45
718,0.000000,0,1615366,86.12,4361.45
719,14299.705185,195,1615561,86.01,4361.45
720,0.000000,0,1615561,85.90,4361.45
721,0.000000,0,1615561,85.79,4361.45
722,0.000000,0,1615561,85.67,4361.45
723,0.000000,0,1615561,85.59,4361.45
724,0.000000,0,1615561,85.56,4361.45
725,0.000000,0,1615561,85.45,4361.45
726,17718.757903,649,1616210,85.34,4361.45
727,8395.538215,519,1616729,85.25,4361.45
728,1928.061624,390,1617119,85.28,4361.45
729,2263.459489,714,1617833,85.18,4361.45
730,1696.217533,454,1618287,85.10,4361.45
731,1750.396236,390,1618677,85.00,4361.45
732,2277.011356,650,1619327,84.96,4361.54
733,1985.344642,389,1619716,85.07,4363.69
734,1694.445475,520,1620236,85.03,4363.69
735,1983.611474,585,1620821,85.00,4363.69
736,2086.911489,520,1621341,84.91,4363.69
737,1920.747066,390,1621731,84.82,4363.69
738,1947.586757,455,1622186,84.74,4363.69
739,2048.509388,520,1622706,84.81,4363.69
740,1931.044286,584,1623290,84.87,4363.69
741,2670.447646,196,1623486,84.82,4363.69
742,2873.598268,260,1623746,84.77,4362.30
743,3369.403994,260,1624006,84.71,4362.30
744,3708.621597,324,1624330,84.77,4360.13
745,3569.098963,196,1624526,84.73,4360.13
746,3766.122895,323,1624849,84.78,4362.21
747,3713.690374,157,1625006,84.74,4362.21
748,3969.340100,259,1625265,84.65,4362.38
749,4108.176888,261,1625526,84.56,4362.38
750,4170.299405,260,1625786,84.46,4362.38
751,4164.413230,222,1626008,84.39,4362.38
752,4170.980562,258,1626266,84.38,4362.38
753,4158.082384,196,1626462,84.28,4362.38
754,4159.176322,195,1626657,84.19,4362.38
755,4237.201487,259,1626916,84.09,4362.38
756,4397.913811,234,1627150,84.02,4362.38
757,4377.866080,248,1627398,84.13,4362.38
758,4360.269728,258,1627656,84.04,4362.38
759,4419.133076,195,1627851,83.94,4362.38
760,4524.130216,159,1628010,83.84,4362.38
761,4585.713392,257,1628267,83.75,4362.38
762,4536.053974,260,1628527,83.65,4362.38
763,4544.365131,131,1628658,83.55,4362.38
764,4655.867560,260,1628918,83.58,4362.38
765,4702.713157,155,1629073,83.49,4362.38
766,4758.837914,260,1629333,83.39,4362.38
767,4903.519109,194,1629527,83.30,4362.38
768,4934.837459,134,1629661,83.20,4362.38
769,4990.791161,256,1629917,83.31,4362.38
770,5914.620358,1,1629918,83.25,4362.38
771,6683.839661,3,1629921,83.14,4362.38
772,6765.113340,217,1630138,83.05,4362.38
773,6765.539417,196,1630334,82.95,4362.38
774,6780.386920,194,1630528,82.85,4362.38
775,6942.826936,133,1630661,82.76,4362.38
776,6899.781108,257,1630918,82.74,4362.38
777,5307.347387,93,1631011,82.67,4362.38
778,5799.068890,128,1631139,82.57,4362.38
779,6059.502599,131,1631270,82.48,4362.38
780,6499.201665,130,1631400,82.38,4362.38
781,6906.928393,129,1631529,82.28,4362.38
782,7117.334194,132,1631661,82.30,4362.47
783,7179.400135,254,1631915,82.22,4362.47
784,7190.963893,71,1631986,82.14,4362.47
785,7235.967996,152,1632138,82.04,4362.47
786,7187.327262,132,1632270,81.95,4362.47
787,7186.561882,130,1632400,81.86,4362.47
788,7201.044573,128,1632528,81.76,4362.47
789,7153.866085,130,1632658,81.76,4362.47
790,7251.697369,194,1632852,81.67,4362.47
791,7140.012391,134,1632986,81.58,4362.47
792,7088.767831,88,1633074,81.48,4362.47
793,7095.630044,192,1633266,81.39,4362.47
794,7101.779585,71,1633337,81.30,4362.47
795,7104.709512,190,1633527,81.32,4362.47
796,7155.206411,131,1633658,81.23,4362.47
797,7083.952478,194,1633852,81.14,4362.47
798,7083.226186,135,1633987,81.06,4362.47
799,7082.220662,88,1634075,80.97,4362.47
800,7135.549351,128,1634203,80.88,4362.47
801,7149.142843,133,1634336,80.81,4362.55
802,7125.506175,128,1634464,80.85,4362.64
803,7073.271036,133,1634597,80.85,4362.64
804,7136.768832,255,1634852,80.76,4362.64
805,7131.489188,134,1634986,80.68,4362.64
806,6953.530490,88,1635074,80.58,4362.64
807,6988.120346,193,1635267,80.52,4362.64
808,6943.497699,71,1635338,80.52,4362.64
809,7011.957538,126,1635464,80.43,4362.64
810,7068.199419,134,1635598,80.34,4362.64
811,6953.512868,196,1635794,80.26,4362.64
812,7145.354276,129,1635923,80.17,4362.64
813,7229.081593,96,1636019,80.08,4362.64
814,7258.191096,128,1636147,80.10,4362.64
815,7283.067196,188,1636335,80.13,4362.64
816,7300.340684,72,1636407,80.04,4362.73
817,7200.434806,183,1636590,79.95,4362.73
818,7209.359494,141,1636731,79.86,4362.73
819,7246.557239,193,1636924,79.78,4362.73
820,7165.492961,95,1637019,79.79,4362.73
821,7146.678755,128,1637147,79.71,4362.73
822,7319.900178,186,1637333,79.63,4362.73
823,7196.637377,70,1637403,79.54,4362.73
824,7189.469204,131,1637534,79.46,4362.73
825,7255.985301,130,1637664,79.38,4362.73
826,7225.493227,254,1637918,79.29,4362.73
827,7181.329277,98,1638016,79.32,4363.41
828,7179.344816,130,1638146,79.34,4364.35
829,7182.755276,127,1638273,79.25,4364.35
830,7183.657311,129,1638402,79.17,4364.35
831,7185.918196,130,1638532,79.09,4364.35
832,7175.580900,132,1638664,79.00,4364.35
833,7292.391695,191,1638855,79.03,4364.35
834,7276.329760,158,1639013,78.95,4364.35
835,7237.638435,127,1639140,78.89,4364.35
836,7174.159960,66,1639206,78.86,4364.35
837,7334.275420,133,1639339,78.89,4364.35
838,7293.758683,128,1639467,78.88,4364.35
839,7335.176374,192,1639659,78.84,4364.35
840,7332.441288,136,1639795,78.79,4364.35
841,7347.203039,132,1639927,78.85,4364.35
842,7339.845943,148,1640075,78.81,4364.35
843,7283.853979,130,1640205,78.77,4364.35
844,7368.111165,128,1640333,78.83,4367.07
845,7507.512190,72,1640405,78.76,4367.07
846,7458.524411,130,1640535,78.79,4367.07
847,7462.140763,130,1640665,78.71,4367.07
848,7582.162812,132,1640797,78.62,4367.07
849,7725.772090,216,1641013,78.54,4367.16
850,7717.439090,127,1641140,78.46,4367.16
851,7663.423140,67,1641207,78.38,4367.16
852,7658.553566,132,1641339,78.30,4367.16
853,7651.792950,128,1641467,78.21,4367.16
854,7716.175107,132,1641599,78.23,4368.19
855,7666.567076,122,1641721,78.15,4368.19
856,7784.028630,135,1641856,78.18,4368.19
857,7790.465460,160,1642016,78.10,4368.19
858,7871.433967,131,1642147,78.04,4368.19
859,7792.195009,124,1642271,78.05,4368.28
860,7796.051256,73,1642344,77.96,4368.28
861,7830.090862,186,1642530,77.88,4368.28
862,7848.780009,131,1642661,77.80,4368.28
863,7793.866961,62,1642723,77.72,4368.28
864,7924.792369,198,1642921,77.64,4368.28
865,8047.567220,93,1643014,77.57,4368.28
866,8023.387566,133,1643147,77.49,4368.28
867,8041.697538,58,1643205,77.50,4370.34
868,8953.928094,66,1643271,77.42,4370.34
869,8954.758099,73,1643344,77.34,4370.34
870,8991.712919,125,1643469,77.26,4370.34
871,9058.247653,192,1643661,77.23,4370.34
872,9123.971020,61,1643722,77.21,4370.34
873,9090.858393,134,1643856,77.13,4370.34
874,9076.408174,157,1644013,77.05,4370.34
875,9085.172514,124,1644137,76.99,4370.34
876,9009.188773,71,1644208,76.95,4370.34
877,8413.788632,129,1644337,76.99,4370.34
878,8717.556320,67,1644404,76.96,4370.43
879,9006.561132,16,1644420,76.92,4370.43
880,9059.608409,241,1644661,76.87,4370.43
881,9050.286613,61,1644722,76.83,4370.43
882,9134.610489,152,1644874,76.79,4370.43
883,9048.300464,122,1644996,76.75,4382.21
884,9372.515105,26,1645022,76.92,4383.44
885,9409.894265,183,1645205,76.90,4383.44
886,9514.191120,68,1645273,76.83,4383.44
887,9496.871169,70,1645343,76.74,4383.44
888,9395.355389,69,1645412,76.67,4383.44
889,9589.677786,122,1645534,76.59,4383.44
890,9755.760844,128,1645662,76.51,4383.44
891,9770.960748,64,1645726,76.43,4383.53
892,9897.084207,137,1645863,76.36,4383.06
893,9974.305500,134,1645997,76.28,4383.15
894,9898.254621,90,1646087,76.20,4382.83
895,9890.317182,119,1646206,76.13,4382.92
896,9889.390853,70,1646276,76.15,4384.04
897,9896.600451,68,1646344,76.17,4384.04
898,10005.962611,68,1646412,76.10,4384.04
899,10006.836811,119,1646531,76.05,4384.04
900,9995.933156,133,1646664,76.01,4384.04
901,10007.065154,62,1646726,75.97,4384.04
902,10053.196615,138,1646864,75.93,4384.04
903,9996.603301,133,1646997,76.00,4384.04
904,10002.881490,26,1647023,75.97,4394.68
905,10150.538532,182,1647205,76.02,4397.32
906,10096.772129,6,1647211,75.99,4397.32
907,10957.333731,2,1647213,75.96,4397.32
908,11289.025797,128,1647341,75.91,4397.32
909,11321.116466,68,1647409,75.84,4397.32
910,11445.159153,14,1647423,75.74,4397.32
911,11390.665401,117,1647540,75.67,4397.32
912,11405.863501,130,1647670,75.59,4397.32
913,11295.469761,128,1647798,75.51,4397.32
914,11422.082241,132,1647930,75.54,4397.32
915,11322.118018,89,1648019,75.48,4397.32
916,11278.536155,132,1648151,75.42,4397.32
917,11336.007901,61,1648212,75.44,4403.60
918,10439.089108,66,1648278,75.37,4403.60
919,10713.975850,66,1648344,75.29,4403.60
920,10964.034397,62,1648406,75.21,4403.60
921,11058.906279,15,1648421,75.14,4403.60
922,11189.258844,119,1648540,75.06,4403.60
923,11110.680429,128,1648668,74.99,4403.60
924,11228.785939,126,1648794,74.91,4403.60
925,11017.020649,136,1648930,74.84,4403.60
926,11188.287851,90,1649020,74.76,4403.60
927,11155.095226,122,1649142,74.79,4406.53
928,11210.745257,67,1649209,74.72,4406.53
929,11065.337663,67,1649276,74.72,4406.53
930,0.000000,0,1649276,74.76,4406.53
931,0.000000,0,1649276,74.70,4406.53
932,12788.784580,145,1649421,74.64,4406.53
933,0.000000,0,1649421,74.57,4406.53
934,0.000000,0,1649421,74.50,4406.53
935,0.000000,0,1649421,74.42,4406.53
936,0.000000,0,1649421,74.35,4406.53
937,13310.733742,576,1649997,74.27,4406.53
938,0.000000,0,1649997,74.20,4406.53
939,0.000000,0,1649997,74.13,4406.53
940,13826.478162,59,1650056,74.06,4406.53
941,11506.013431,286,1650342,73.99,4406.53
942,0.000000,0,1650342,73.92,4406.53
943,0.000000,0,1650342,73.94,4406.53
944,0.000000,0,1650342,73.87,4406.53
945,0.000000,0,1650342,73.88,4406.53
946,0.000000,0,1650342,73.82,4406.53
947,12896.413506,131,1650473,73.73,4406.53
948,0.000000,0,1650473,73.66,4406.53
949,0.000000,0,1650473,73.59,4406.53
950,0.000000,0,1650473,73.51,4406.53
951,0.000000,0,1650473,73.44,4406.53
952,0.000000,0,1650473,73.36,4406.53
953,16151.146602,520,1650993,73.30,4406.53
954,12002.070234,454,1651447,73.24,4406.53
955,2122.898243,520,1651967,73.18,4406.53
956,2124.913534,455,1652422,73.12,4406.53
957,1985.196255,519,1652941,73.07,4406.53
958,1957.084088,463,1653404,73.01,4406.53
959,1968.530183,511,1653915,73.04,4406.53
960,1900.090228,519,1654434,73.09,4406.53
961,2051.153980,519,1654953,73.04,4406.53
962,2027.214920,520,1655473,73.07,4406.53
963,2069.665020,520,1655993,73.00,4406.53
964,1970.155296,520,1656513,72.95,4406.53
965,1679.080358,130,1656643,72.89,4406.53
966,2622.988359,364,1657007,72.82,4406.53
967,3262.626417,221,1657228,72.84,4406.53
968,3596.210738,260,1657488,72.89,4406.53
969,3841.378730,324,1657812,72.82,4406.62
970,3920.126319,259,1658071,72.76,4406.62
971,3818.154218,196,1658267,72.69,4406.62
972,3998.289021,221,1658488,72.63,4406.62
973,3986.738422,260,1658748,72.56,4406.62
974,3986.153979,323,1659071,72.60,4406.62
975,3952.888404,198,1659269,72.54,4406.62
976,3951.029875,220,1659489,72.47,4406.62
977,4102.372731,259,1659748,72.41,4406.62
978,4272.558631,194,1659942,72.34,4406.62
979,4355.509027,260,1660202,72.29,4406.62
980,4404.700769,157,1660359,72.32,4406.62
981,4544.846154,262,1660621,72.35,4406.62
982,4575.982485,194,1660815,72.29,4406.62
983,4644.686093,258,1661073,72.23,4406.62
984,4665.704992,194,1661267,72.17,4406.88
985,4600.183227,159,1661426,72.11,4406.88
986,4669.129311,262,1661688,72.04,4406.88
987,4641.420242,254,1661942,72.08,4406.88
988,4583.904974,132,1662074,72.02,4406.88
989,4801.780828,258,1662332,71.96,4406.88
990,4833.393116,160,1662492,71.90,4406.88
991,4922.795517,197,1662689,71.83,4406.88
992,4960.227994,194,1662883,71.77,4406.88
993,5248.496535,191,1663074,71.85,4406.88
994,5125.348504,195,1663269,71.83,4406.88
995,5185.014058,158,1663427,71.77,4406.88
996,5171.835655,199,1663626,71.70,4406.88
997,5286.350065,194,1663820,71.64,4406.88
998,5271.132928,253,1664073,71.58,4406.88
999,5258.920327,135,1664208,71.56,4406.88
1000,5244.067360,218,1664426,71.56,4406.88
1001,5269.295287,135,1664561,71.50,4406.88
1002,5215.175992,254,1664815,71.43,4406.88
1003,5214.738996,132,1664947,71.39,4406.88
1004,5291.306432,257,1665204,71.45,4406.88
1005,5208.468216,158,1665362,71.42,4406.88
1006,5243.811652,199,1665561,71.48,4406.88
1007,5260.936825,252,1665813,71.46,4406.88
1008,5194.989852,73,1665886,71.45,4406.88
1009,5251.161910,189,1666075,71.42,4406.88
1010,5374.115894,194,1666269,71.39,4406.88
1011,5366.777625,224,1666493,71.46,4411.98
1012,5389.541246,135,1666628,71.49,4411.98
1013,5490.886303,193,1666821,71.48,4411.98
1014,5450.286351,232,1667053,71.41,4411.98
1015,5592.175558,151,1667204,71.35,4411.98
1016,5589.864600,158,1667362,71.29,4411.98
1017,5775.886538,196,1667558,71.23,4411.98
1018,5762.105137,131,1667689,71.17,4411.98
1019,5697.908135,198,1667887,71.11,4412.07
1020,5728.173730,186,1668073,71.14,4412.07
1021,5822.636360,136,1668209,71.08,4412.07
1022,5829.334758,158,1668367,71.11,4412.16
1023,5864.950727,194,1668561,71.05,4412.16
1024,5884.245779,252,1668813,70.99,4412.16
1025,5827.131457,76,1668889,71.01,4412.25
1026,5926.621832,187,1669076,70.96,4412.25
1027,5818.802789,136,1669212,70.90,4412.25
1028,5879.462336,156,1669368,70.84,4412.25
1029,5871.348257,195,1669563,70.78,4412.25
1030,5833.833623,193,1669756,70.72,4412.25
1031,6071.518211,133,1669889,70.66,4412.25
1032,6064.731774,184,1670073,70.60,4412.25
1033,6141.995120,139,1670212,70.63,4412.25
1034,6170.025286,156,1670368,70.57,4412.25
1035,6189.980549,63,1670431,70.60,4413.46
1036,0.000000,0,1670431,70.54,4413.46
1037,7922.328278,135,1670566,70.47,4413.46
1038,7927.049041,237,1670803,70.41,4413.46
1039,7914.273525,86,1670889,70.44,4413.46
1040,7992.329538,186,1671075,70.38,4413.46
1041,8004.263655,137,1671212,70.32,4413.46
1042,8025.498354,156,1671368,70.26,4413.20
1043,7236.773804,131,1671499,70.20,4413.19
1044,6723.266720,66,1671565,70.14,4413.19
1045,7158.850688,126,1671691,70.11,4413.19
1046,7467.616995,129,1671820,70.10,4413.19
1047,7743.318007,72,1671892,70.04,4413.19
1048,7844.466374,185,1672077,69.99,4413.19
1049,7887.784071,141,1672218,69.94,4413.19
1050,7925.082318,151,1672369,69.88,4413.19
1051,7818.908022,130,1672499,69.88,4413.19
1052,7815.033742,68,1672567,69.85,4413.19
1053,7870.187672,125,1672692,69.79,4413.19
1054,7918.470661,132,1672824,69.73,4413.19
1055,7855.070394,128,1672952,69.67,4413.19
1056,7982.662560,125,1673077,69.62,4413.19
1057,7923.528141,139,1673216,69.56,4413.19
1058,7998.247319,154,1673370,69.57,4414.05
1059,7969.263030,131,1673501,69.52,4414.05
1060,7969.251142,127,1673628,69.46,4414.05
1061,7911.289778,129,1673757,69.40,4414.05
1062,7798.168097,71,1673828,69.35,4414.05
1063,7867.615677,125,1673953,69.29,4414.05
1064,7829.386674,126,1674079,69.31,4414.05
1065,7875.334487,153,1674232,69.27,4414.05
1066,7991.026412,139,1674371,69.22,4414.05
1067,7951.416586,131,1674502,69.16,4414.05
1068,8001.962596,126,1674628,69.11,4414.05
1069,8000.143991,128,1674756,69.13,4414.05
1070,7937.701551,71,1674827,69.08,4414.05
1071,7924.721296,128,1674955,69.10,4416.12
1072,7957.569957,124,1675079,69.05,4416.12
1073,8092.993440,144,1675223,69.00,4416.12
1074,8130.003160,148,1675371,68.94,4416.12
1075,8015.663199,131,1675502,68.89,4416.12
1076,8021.156555,127,1675629,68.83,4416.12
1077,8047.276876,127,1675756,68.85,4416.12
1078,8144.422757,71,1675827,68.81,4416.12
1079,8039.992771,126,1675953,68.75,4416.12
1080,8045.010633,125,1676078,68.70,4416.12
1081,8094.851534,142,1676220,68.64,4416.12
1082,8278.492796,122,1676342,68.67,4418.93
1083,8305.995299,99,1676441,68.62,4418.93
1084,8480.701920,128,1676569,68.65,4418.93
1085,8412.898471,67,1676636,68.59,4418.93
1086,8364.034559,187,1676823,68.53,4418.93
1087,8295.843618,72,1676895,68.48,4418.93
1088,8297.555490,162,1677057,68.43,4418.93
1089,8300.911589,155,1677212,68.37,4418.93
1090,8293.131820,65,1677277,68.38,4418.93
1091,8315.042581,161,1677438,68.35,4418.93
1092,8400.870974,68,1677506,68.29,4418.93
1093,8345.346391,125,1677631,68.24,4418.93
1094,8347.551226,129,1677760,68.18,4418.93
1095,8295.335215,130,1677890,68.21,4420.38
1096,8293.782527,130,1678020,68.17,4420.38
1097,8331.681773,126,1678146,68.19,4423.53
1098,8372.949609,89,1678235,68.14,4423.53
1099,8183.272123,140,1678375,68.08,4423.53
1100,8180.147196,128,1678503,68.03,4423.53
1101,8277.358988,72,1678575,67.98,4423.53
1102,8255.975950,185,1678760,67.95,4423.53
1103,8240.102328,129,1678889,67.98,4423.53
1104,8190.233277,129,1679018,67.99,4423.53
1105,8196.603586,62,1679080,67.97,4423.53
1106,8239.825338,141,1679221,68.03,4423.53
1107,8344.951379,150,1679371,68.01,4423.53
1108,8301.357002,130,1679501,68.06,4423.53
1109,8302.133307,70,1679571,68.04,4423.53
1110,8236.479464,131,1679702,68.02,4423.53
1111,8299.950505,126,1679828,67.99,4423.70
1112,8293.711475,70,1679898,67.94,4423.70
1113,8424.063139,160,1680058,67.88,4423.70
1114,8449.452438,91,1680149,67.92,4423.70
1115,8543.342864,87,1680236,67.86,4423.70
1116,8576.284682,154,1680390,67.83,4423.70
1117,8653.936452,116,1680506,67.84,4423.97
1118,8534.405070,71,1680577,67.79,4423.97
1119,8571.233815,184,1680761,67.73,4423.97
1120,8527.421589,128,1680889,67.68,4423.97
1121,8581.055058,128,1681017,67.69,4423.97
1122,8637.491758,63,1681080,67.68,4423.97
1123,8704.780429,135,1681215,67.65,4423.97
1124,8761.253250,24,1681239,67.63,4424.05
1125,8936.646040,199,1681438,67.61,4424.05
1126,8896.544688,69,1681507,67.67,4424.05
1127,8882.848612,71,1681578,67.72,4432.46
1128,8916.545623,183,1681761,67.70,4432.46
1129,8930.633354,132,1681893,67.68,4432.46
1130,8937.801778,124,1682017,67.65,4432.46
1131,9038.533009,63,1682080,67.63,4432.46
1132,9013.924813,136,1682216,67.57,4432.54
1133,8991.190999,21,1682237,67.52,4432.90
1134,9884.100330,2,1682239,67.55,4432.90
1135,0.000000,0,1682239,67.58,4432.90
1136,11756.955408,1,1682240,67.53,4432.90
1137,11890.555097,202,1682442,67.47,4432.90
1138,11893.885119,126,1682568,67.42,4432.90
1139,11915.475530,69,1682637,67.36,4432.90
1140,11925.901349,185,1682822,67.31,4432.90
1141,11932.948787,74,1682896,67.26,4432.90
1142,12029.521810,121,1683017,67.21,4432.90
1143,12063.947759,63,1683080,67.16,4433.16
1144,11999.816942,135,1683215,67.10,4433.16
1145,12021.676487,23,1683238,67.04,4433.16
1146,9548.918851,131,1683369,67.00,4433.16
1147,9566.248129,133,1683502,67.05,4433.16
1148,9389.166950,75,1683577,67.02,4433.16
1149,9443.056830,127,1683704,67.03,4433.16
1150,9705.098306,121,1683825,67.00,4433.16
1151,10019.952687,66,1683891,66.98,4433.16
1152,10296.038265,8,1683899,66.95,4433.16
1153,10888.778920,120,1684019,66.93,4433.16
1154,0.000000,0,1684019,66.91,4433.16
1155,0.000000,0,1684019,66.96,4441.07
1156,11703.054062,205,1684224,66.97,4441.60
1157,0.000000,0,1684224,66.95,4441.60
1158,0.000000,0,1684224,66.92,4441.60
1159,0.000000,0,1684224,66.86,4441.60
1160,0.000000,0,1684224,66.81,4441.60
1161,0.000000,0,1684224,66.76,4441.60
1162,13745.507500,669,1684893,66.71,4441.60
1163,0.000000,0,1684893,66.75,4441.69
1164,0.000000,0,1684893,66.70,4441.69
1165,11808.771706,138,1685031,66.64,4441.69
1166,0.000000,0,1685031,66.59,4441.69
1167,0.000000,0,1685031,66.54,4441.69
1168,12687.138448,65,1685096,66.48,4441.69
1169,0.000000,0,1685096,66.43,4441.69
1170,0.000000,0,1685096,66.37,4441.69
1171,0.000000,0,1685096,66.32,4441.69
1172,0.000000,0,1685096,66.26,4441.69
1173,0.000000,0,1685096,66.21,4441.69
1174,18246.723810,130,1685226,66.15,4441.69
1175,0.000000,0,1685226,66.11,4441.69
1176,14487.111256,237,1685463,66.05,4441.69
1177,14926.897480,478,1685941,66.09,4441.69
1178,12458.944325,65,1686006,66.05,4441.69
1179,3155.361602,974,1686980,66.06,4441.69
1180,1419.205519,390,1687370,66.05,4441.69
1181,2345.932911,649,1688019,66.00,4441.69
1182,2037.511436,325,1688344,65.97,4441.78
1183,1525.218481,391,1688735,65.99,4441.78
1184,2573.553112,260,1688995,65.94,4441.78
1185,3093.554224,260,1689255,65.89,4441.78
1186,3488.987677,260,1689515,65.84,4441.78
1187,3899.376773,259,1689774,65.79,4441.78
1188,3967.442521,195,1689969,65.81,4441.78
1189,4017.184938,286,1690255,65.77,4441.78
1190,3912.503950,260,1690515,65.72,4441.78
1191,4064.760424,259,1690774,65.68,4441.78
1192,4026.768068,260,1691034,65.63,4441.22
1193,4039.108876,221,1691255,65.59,4440.96
1194,4086.703026,258,1691513,65.54,4417.44
1195,4304.956505,196,1691709,65.52,4417.80
1196,4210.918808,197,1691906,65.53,4417.80
1197,4300.933539,261,1692167,65.49,4417.80
1198,4358.329037,218,1692385,65.44,4417.80
1199,4445.958402,196,1692581,65.40,4417.80
1200,4673.767456,195,1692776,65.36,4417.80
1201,4641.063909,258,1693034,65.43,4417.80
1202,4768.249954,198,1693232,65.41,4417.80
1203,4837.570595,216,1693448,65.36,4417.80
1204,4864.500671,134,1693582,65.32,4417.80
1205,4873.723080,258,1693840,65.27,4417.88
1206,4969.224502,194,1694034,65.22,4417.88
1207,5009.981506,198,1694232,65.18,4417.88
