second,avg_latency_ms_consul_v0.6.4,throughput_consul_v0.6.4,cumulative_throughput_consul_v0.6.4,avg_cpu_consul_v0.6.4,avg_memory_mb_consul_v0.6.4
1075,3798.112808,207,1304976,60.19,3304.45
1076,3854.138960,265,1305241,60.15,3304.45
1077,3792.584141,261,1305502,60.18,3304.45
1078,3783.937761,348,1305850,60.13,3304.45
1079,3757.799623,170,1306020,60.09,3304.45
1080,3785.580941,284,1306304,60.04,3304.45
1081,3812.694004,263,1306567,60.00,3304.45
1082,3983.327667,279,1306846,59.98,3304.45
1083,3963.186910,176,1307022,60.06,3304.45
1084,4013.623826,282,1307304,60.07,3304.45
1085,4055.015036,263,1307567,60.06,3304.45
1086,4059.595141,281,1307848,60.05,3304.45
1087,3997.985618,173,1308021,60.10,3304.45
1088,4030.853706,258,1308279,60.10,3314.92
1089,4090.909590,225,1308504,60.15,3316.94
1090,4229.273373,277,1308781,60.10,3317.12
1091,4281.449902,196,1308977,60.06,3317.12
1092,4348.447127,240,1309217,60.01,3317.12
1093,4431.834772,221,1309438,60.04,3317.12
1094,4379.679466,197,1309635,59.99,3317.12
1095,4509.884755,279,1309914,59.95,3317.12
1096,4651.008367,110,1310024,59.90,3317.12
1097,4596.002107,218,1310242,59.92,3317.12
1098,4673.664476,200,1310442,59.95,3317.12
1099,4715.700251,237,1310679,59.90,3317.12
1100,4701.868306,292,1310971,59.86,3317.12
1101,4710.909194,119,1311090,59.82,3317.12
1102,4769.626594,197,1311287,59.77,3317.12
1103,4777.786282,279,1311566,59.79,3317.12
1104,4846.801954,178,1311744,59.75,3317.12
1105,4859.302251,231,1311975,59.71,3317.12
1106,4873.026311,150,1312125,59.66,3317.12
1107,4862.728810,184,1312309,59.69,3317.12
1108,4849.724772,260,1312569,59.71,3317.12
1109,4896.770472,175,1312744,59.67,3317.12
1110,4901.294741,234,1312978,59.62,3317.31
1111,4856.143965,175,1313153,59.58,3317.31
1112,4894.951135,136,1313289,59.54,3317.31
1113,5469.963485,1,1313290,59.55,3320.12
1114,0.000000,0,1313290,59.51,3320.12
1115,7059.786359,19,1313309,59.46,3320.12
1116,8681.517897,129,1313438,59.41,3320.12
1117,8638.545564,176,1313614,59.36,3320.12
1118,8668.745762,235,1313849,59.32,3320.12
1119,8759.575648,175,1314024,59.27,3320.12
1120,8721.891165,199,1314223,59.30,3322.76
1121,8161.985566,89,1314312,59.25,3322.76
1122,5323.271753,195,1314507,59.21,3322.76
1123,5630.826522,130,1314637,59.21,3322.76
1124,5965.679909,174,1314811,59.18,3322.76
1125,6194.617851,167,1314978,59.14,3322.76
1126,6546.604335,112,1315090,59.09,3322.76
1127,6678.886748,165,1315255,59.05,3322.76
1128,6825.118532,119,1315374,59.06,3322.76
1129,7138.695346,72,1315446,59.01,3322.76
1130,7490.971541,127,1315573,58.96,3322.76
1131,7643.266557,67,1315640,58.92,3322.76
1132,7902.021380,209,1315849,58.87,3322.76
1133,7928.763248,130,1315979,58.84,3322.76
1134,7984.833471,112,1316091,58.85,3323.20
1135,7800.891960,198,1316289,58.87,3323.20
1136,7781.404156,90,1316379,58.83,3323.20
1137,7787.299337,70,1316449,58.79,3323.20
1138,7815.625120,165,1316614,58.81,3323.20
1139,6913.930664,302,1316916,58.77,3323.20
1140,6670.170634,74,1316990,58.73,3323.20
1141,6669.114061,228,1317218,58.69,3323.20
1142,6678.405570,74,1317292,58.65,3323.20
1143,6742.595898,146,1317438,58.60,3323.20
1144,6803.671083,72,1317510,58.62,3324.65
1145,6747.112221,172,1317682,58.64,3324.65
1146,6897.309331,235,1317917,58.60,3324.65
1147,6891.135345,74,1317991,58.56,3324.65
1148,7030.279854,228,1318219,58.57,3324.65
1149,6966.331024,74,1318293,58.54,3324.65
1150,6971.187206,145,1318438,58.51,3324.65
1151,7046.368828,72,1318510,58.46,3324.65
1152,7063.952103,106,1318616,58.42,3324.65
1153,7076.114965,298,1318914,58.38,3324.65
1154,7082.380811,78,1318992,58.34,3324.65
1155,7108.029949,166,1319158,58.37,3324.65
1156,7104.610245,134,1319292,58.39,3326.45
1157,7111.996900,147,1319439,58.40,3326.45
1158,7087.972878,12,1319451,58.43,3326.45
1159,7149.768192,126,1319577,58.41,3326.45
1160,7141.133393,337,1319914,58.40,3326.45
1161,7201.486197,69,1319983,58.39,3326.45
1162,7223.618116,112,1320095,58.37,3337.62
1163,7180.259251,164,1320259,58.42,3341.85
1164,7234.235350,122,1320381,58.40,3341.85
1165,7177.863666,69,1320450,58.41,3342.53
1166,7230.052460,123,1320573,58.44,3342.53
1167,7198.744679,238,1320811,58.40,3342.53
1168,7257.662479,167,1320978,58.35,3342.53
1169,7249.096621,54,1321032,58.31,3342.53
1170,7245.468028,225,1321257,58.27,3342.53
1171,7169.091872,104,1321361,58.23,3342.53
1172,7237.471089,87,1321448,58.26,3342.53
1173,7083.169874,124,1321572,58.22,3342.53
1174,7104.359071,239,1321811,58.18,3342.53
1175,7068.573228,167,1321978,58.16,3342.53
1176,6990.414728,54,1322032,58.22,3342.53
1177,7014.128882,225,1322257,58.17,3342.53
1178,6929.405296,123,1322380,58.13,3342.53
1179,6955.093155,70,1322450,58.10,3342.53
1180,6876.985842,124,1322574,58.05,3342.97
1181,6905.532786,238,1322812,58.01,3342.97
1182,6923.292899,171,1322983,58.01,3342.97
1183,6869.947293,113,1323096,58.00,3344.79
1184,6895.583957,163,1323259,57.96,3344.79
1185,6800.699088,125,1323384,57.92,3344.79
1186,6848.842376,69,1323453,58.00,3345.23
1187,6788.913558,164,1323617,57.96,3345.23
1188,6694.829799,196,1323813,57.92,3345.23
1189,7263.576832,170,1323983,57.88,3345.23
1190,0.000000,0,1323983,57.84,3345.23
1191,7336.569520,275,1324258,57.80,3345.23
1192,0.000000,0,1324258,57.75,3345.23
1193,0.000000,0,1324258,57.71,3345.23
1194,8048.893203,317,1324575,57.67,3345.23
1195,0.000000,0,1324575,57.63,3337.96
1196,0.000000,0,1324575,57.64,3337.96
1197,9233.300105,310,1324885,57.60,3337.96
1198,0.000000,0,1324885,57.55,3337.96
1199,0.000000,0,1324885,57.51,3337.96
1200,0.000000,0,1324885,57.46,3337.96
1201,0.000000,0,1324885,57.41,3337.96
1202,12521.199647,65,1324950,57.37,3337.96
1203,13264.871003,65,1325015,57.32,3337.96
1204,0.000000,0,1325015,57.28,3337.96
1205,0.000000,0,1325015,57.24,3337.96
1206,15257.189467,65,1325080,57.19,3337.96
1207,14637.134113,390,1325470,57.21,3337.96
1208,7466.438776,778,1326248,57.18,3337.96
1209,1469.008047,649,1326897,57.16,3337.96
1210,1547.448563,519,1327416,57.20,3337.96
1211,1373.412358,845,1328261,57.16,3337.96
1212,1377.049280,520,1328781,57.14,3337.96
1213,1478.148045,910,1329691,57.16,3337.96
1214,1423.248642,714,1330405,57.20,3337.96
1215,1452.615331,715,1331120,57.17,3337.96
1216,1356.436108,585,1331705,57.14,3337.96
1217,1439.853169,585,1332290,57.11,3337.96
1218,1476.234932,845,1333135,57.08,3337.96
1219,1433.387831,585,1333720,57.19,3337.96
1220,1401.025045,779,1334499,57.21,3337.96
1221,1435.548626,585,1335084,57.18,3337.96
1222,1466.515034,844,1335928,57.16,3337.96
1223,1591.974553,390,1336318,57.12,3337.96
1224,2199.996429,260,1336578,57.08,3337.96
1225,2524.069428,520,1337098,57.05,3337.96
1226,2497.577800,391,1337489,57.07,3337.96
1227,2438.088231,401,1337890,57.11,3337.96
1228,2615.325108,340,1338230,57.10,3337.96
1229,2714.670015,348,1338578,57.16,3337.96
1230,2757.901741,378,1338956,57.15,3337.96
1231,2855.986230,339,1339295,57.14,3352.31
1232,2891.178172,283,1339578,57.19,3355.30
1233,3018.800452,378,1339956,57.18,3355.30
1234,3015.349368,339,1340295,57.17,3355.30
1235,3047.077450,261,1340556,57.14,3355.47
1236,3128.741477,398,1340954,57.11,3355.47
1237,3125.846916,277,1341231,57.13,3355.47
1238,3133.929926,260,1341491,57.10,3355.47
1239,3205.797039,333,1341824,57.18,3355.47
1240,3338.732578,347,1342171,57.14,3355.47
1241,3382.867805,255,1342426,57.11,3355.47
1242,3350.328043,273,1342699,57.07,3355.47
1243,3383.041667,325,1343024,57.04,3355.47
1244,3280.802005,274,1343298,57.00,3355.47
1245,3303.902420,262,1343560,56.97,3355.47
1246,3361.115298,331,1343891,56.93,3355.47
1247,3363.249087,405,1344296,56.95,3355.47
1248,3279.766676,198,1344494,56.92,3355.47
1249,3361.177625,233,1344727,56.98,3355.47
1250,3431.165169,297,1345024,56.97,3355.47
1251,3574.829313,402,1345426,56.94,3355.47
1252,3505.614859,200,1345626,56.91,3355.47
1253,3605.191007,266,1345892,56.86,3355.47
1254,3606.087540,281,1346173,56.83,3355.47
1255,3705.619529,303,1346476,56.80,3355.47
1256,3716.513374,216,1346692,56.76,3355.47
1257,3739.938624,265,1346957,56.75,3355.47
1258,3748.037535,275,1347232,56.75,3355.47
1259,3758.265174,264,1347496,56.71,3355.47
1260,3708.612743,273,1347769,56.74,3355.47
1261,3604.891706,259,1348028,56.70,3355.47
1262,3668.699866,280,1348308,56.67,3355.47
1263,3657.766905,256,1348564,56.62,3355.47
1264,3653.356584,328,1348892,56.59,3355.47
1265,3734.416956,265,1349157,56.55,3355.47
1266,3666.898182,272,1349429,56.51,3355.47
1267,3617.768668,265,1349694,56.48,3355.47
1268,3595.018671,266,1349960,56.50,3355.47
1269,3699.613493,337,1350297,56.47,3355.47
1270,3762.844207,198,1350495,56.49,3355.47
1271,3887.380939,209,1350704,56.46,3355.47
1272,3919.154885,258,1350962,56.42,3355.47
1273,3834.123249,335,1351297,56.38,3355.47
1274,3888.799751,198,1351495,56.35,3355.47
1275,3900.018165,276,1351771,56.31,3355.47
1276,3881.767080,194,1351965,56.28,3355.47
1277,3855.770182,343,1352308,56.27,3355.47
1278,3821.944762,252,1352560,56.33,3355.47
1279,3812.563077,212,1352772,56.30,3355.47
1280,3896.041106,199,1352971,56.33,3355.47
1281,3962.038072,337,1353308,56.34,3355.47
1282,4072.111966,255,1353563,56.33,3355.47
1283,4085.733502,210,1353773,56.33,3355.47
1284,3963.419427,257,1354030,56.38,3356.71
1285,4013.380776,281,1354311,56.37,3356.71
1286,3977.905898,186,1354497,56.36,3356.71
1287,4144.812897,212,1354709,56.38,3356.71
1288,4173.737880,256,1354965,56.37,3356.71
1289,4226.818975,326,1355291,56.33,3356.71
1290,4225.998988,205,1355496,56.30,3356.71
1291,4247.500076,137,1355633,56.36,3356.71
1292,4309.867533,325,1355958,56.36,3356.71
1293,4290.142666,203,1356161,56.33,3356.71
1294,4557.134215,152,1356313,56.30,3356.71
1295,4594.030730,245,1356558,56.27,3356.71
1296,4596.877578,153,1356711,56.23,3356.71
1297,4578.520317,319,1357030,56.20,3356.71
1298,4544.656331,200,1357230,56.22,3356.71
1299,4609.914998,202,1357432,56.19,3356.71
1300,4674.397716,139,1357571,56.15,3356.71
1301,4642.847328,208,1357779,56.11,3356.71
1302,4698.761467,318,1358097,56.18,3361.19
1303,4649.629123,197,1358294,56.16,3361.19
1304,4646.214851,205,1358499,56.13,3361.19
1305,4641.409724,199,1358698,56.09,3361.19
1306,4689.024947,253,1358951,56.06,3361.19
1307,5008.335516,148,1359099,56.03,3361.19
1308,4990.181305,195,1359294,56.05,3366.39
1309,4953.953643,142,1359436,56.01,3366.39
1310,5734.479890,1,1359437,55.97,3366.39
1311,0.000000,0,1359437,55.93,3366.39
1312,7707.635539,62,1359499,55.89,3366.39
1313,8220.659594,134,1359633,55.85,3366.39
1314,8267.738442,252,1359885,55.82,3366.39
1315,8250.886550,209,1360094,55.84,3367.75
1316,8264.020734,137,1360231,55.81,3367.75
1317,8276.702572,202,1360433,55.77,3367.75
1318,5497.066412,134,1360567,55.75,3367.75
1319,5642.914022,134,1360701,55.75,3367.75
1320,5971.652469,139,1360840,55.72,3367.75
1321,6059.130452,126,1360966,55.68,3367.75
1322,6362.478677,197,1361163,55.65,3367.75
1323,6718.462937,130,1361293,55.62,3369.20
1324,7016.486355,139,1361432,55.64,3375.59
1325,7286.209524,55,1361487,55.60,3375.59
1326,7916.326751,81,1361568,55.56,3375.59
1327,7916.554558,135,1361703,55.53,3375.59
1328,7873.618470,137,1361840,55.49,3375.59
1329,7916.729353,191,1362031,55.51,3379.18
1330,7995.607018,132,1362163,55.53,3379.18
1331,7990.498796,129,1362292,55.50,3379.18
1332,7999.602232,141,1362433,55.46,3379.18
1333,8009.069979,62,1362495,55.43,3379.18
1334,8004.935898,75,1362570,55.45,3379.18
1335,7937.064267,133,1362703,55.42,3379.18
1336,7789.716515,290,1362993,55.38,3379.18
1337,7011.466203,170,1363163,55.35,3379.18
1338,6972.340341,132,1363295,55.32,3379.18
1339,7052.752448,139,1363434,55.28,3379.18
1340,6983.927274,62,1363496,55.36,3379.18
1341,7032.045550,74,1363570,55.32,3379.53
1342,7021.184524,134,1363704,55.29,3379.53
1343,7077.987315,162,1363866,55.25,3379.53
1344,7216.116669,237,1364103,55.22,3379.53
1345,7184.552594,189,1364292,55.25,3379.48
1346,7221.483841,137,1364429,55.23,3379.48
1347,7143.567970,58,1364487,55.23,3379.57
1348,7218.049733,77,1364564,55.22,3379.57
1349,7246.849582,78,1364642,55.21,3379.57
1350,7289.525058,133,1364775,55.25,3380.09
1351,7359.632887,323,1365098,55.36,3381.91
1352,7424.571791,76,1365174,55.35,3381.91
1353,7431.380027,144,1365318,55.35,3381.91
1354,7475.910230,122,1365440,55.31,3381.91
1355,7504.573811,64,1365504,55.28,3381.91
1356,7478.096703,69,1365573,55.24,3381.91
1357,7600.083113,133,1365706,55.21,3381.91
1358,7580.490964,226,1365932,55.18,3381.91
1359,7541.293655,174,1366106,55.21,3381.91
1360,7554.408855,188,1366294,55.17,3381.91
1361,7437.904535,137,1366431,55.25,3382.44
1362,7488.556952,66,1366497,55.22,3382.44
1363,7411.487111,74,1366571,55.18,3382.44
1364,7347.662872,74,1366645,55.15,3382.44
1365,7249.372930,194,1366839,55.11,3382.44
1366,7362.704427,260,1367099,55.08,3382.44
1367,7343.453197,75,1367174,55.05,3382.44
1368,7394.949984,148,1367322,55.02,3382.44
1369,7330.246393,122,1367444,54.99,3382.44
1370,7252.126251,68,1367512,55.01,3387.10
1371,7288.463866,124,1367636,55.00,3387.10
1372,7249.732352,97,1367733,55.06,3389.21
1373,7297.353504,365,1368098,55.03,3389.21
1374,7246.842818,71,1368169,55.00,3389.21
1375,7222.589625,151,1368320,54.96,3389.21
1376,7148.568219,2,1368322,54.93,3389.21
1377,7779.523332,120,1368442,54.89,3389.21
1378,0.000000,0,1368442,54.88,3389.21
1379,0.000000,0,1368442,54.87,3389.21
1380,0.000000,0,1368442,54.90,3389.21
1381,8754.305592,658,1369100,54.90,3389.21
1382,0.000000,0,1369100,54.91,3389.21
1383,0.000000,0,1369100,54.93,3389.21
1384,9178.965805,287,1369387,54.92,3389.21
1385,0.000000,0,1369387,54.91,3395.28
1386,0.000000,0,1369387,54.87,3395.28
1387,0.000000,0,1369387,54.84,3395.28
1388,0.000000,0,1369387,54.80,3395.28
1389,0.000000,0,1369387,54.76,3395.28
1390,0.000000,0,1369387,54.72,3395.28
1391,0.000000,0,1369387,54.69,3395.28
1392,0.000000,0,1369387,54.65,3395.28
1393,0.000000,0,1369387,54.61,3395.28
1394,0.000000,0,1369387,54.58,3395.28
1395,14576.476467,649,1370036,54.58,3395.28
1396,9599.450785,453,1370489,54.59,3395.28
1397,1476.230934,874,1371363,54.56,3395.28
1398,1410.203686,762,1372125,54.59,3395.28
1399,1321.897071,509,1372634,54.57,3395.28
1400,1465.109244,780,1373414,54.60,3395.28
1401,1456.324285,845,1374259,54.63,3402.67
1402,1404.118290,650,1374909,54.61,3402.67
1403,1452.401161,649,1375558,54.58,3402.67
1404,1423.351576,781,1376339,54.56,3402.67
1405,1430.527141,715,1377054,54.54,3402.67
1406,1395.076115,627,1377681,54.57,3402.67
1407,1485.124158,550,1378231,54.60,3402.67
1408,1421.547539,902,1379133,54.64,3402.67
1409,1364.705245,714,1379847,54.62,3402.67
1410,1457.391275,585,1380432,54.59,3402.67
1411,1863.327470,390,1380822,54.56,3402.67
1412,2174.104812,391,1381213,54.53,3402.67
1413,2433.456816,389,1381602,54.55,3402.67
1414,2422.743973,391,1381993,54.53,3402.67
1415,2498.435430,478,1382471,54.50,3402.67
1416,2612.872314,263,1382734,54.47,3402.67
1417,2704.288642,352,1383086,54.43,3402.67
1418,2881.245907,362,1383448,54.46,3402.67
1419,2926.463810,286,1383734,54.43,3402.67
1420,3019.372874,325,1384059,54.40,3402.67
1421,3094.924309,325,1384384,54.37,3402.67
1422,3137.308213,349,1384733,54.34,3402.67
1423,3207.480508,325,1385058,54.31,3402.67
1424,3197.401286,260,1385318,54.33,3402.67
1425,3182.283324,351,1385669,54.30,3402.67
1426,3200.244440,260,1385929,54.27,3402.67
1427,3380.725582,263,1386192,54.24,3402.67
1428,3407.652120,348,1386540,54.21,3402.67
1429,3389.669901,262,1386802,54.23,3402.67
1430,3455.745765,257,1387059,54.21,3402.67
1431,3449.721093,326,1387385,54.18,3402.67
1432,3453.911422,348,1387733,54.15,3402.67
1433,3488.322902,198,1387931,54.13,3402.67
1434,3515.986830,262,1388193,54.12,3402.67
1435,3707.007489,257,1388450,54.17,3402.67
1436,3816.598428,286,1388736,54.15,3402.67
1437,3847.381013,260,1388996,54.12,3402.67
1438,3816.570381,198,1389194,54.09,3402.67
1439,3775.807844,349,1389543,54.10,3402.67
1440,3711.778259,260,1389803,54.09,3402.67
1441,3754.174806,258,1390061,54.06,3402.67
1442,3718.167554,316,1390377,54.03,3402.67
1443,3649.223454,303,1390680,54.01,3402.67
1444,3601.551974,186,1390866,53.98,3402.67
1445,3658.575431,325,1391191,54.00,3402.67
1446,3618.774504,262,1391453,54.03,3402.67
1447,3710.103537,286,1391739,54.00,3402.67
1448,3712.030442,193,1391932,53.97,3402.67
1449,3741.469906,259,1392191,53.94,3402.67
1450,3802.922909,328,1392519,53.97,3402.67
1451,3856.175341,220,1392739,53.94,3402.67
1452,3909.664056,194,1392933,53.91,3402.67
1453,3950.612324,263,1393196,53.88,3402.67
1454,4037.158106,322,1393518,53.85,3402.67
1455,4144.768025,221,1393739,53.87,3402.67
1456,4006.690854,196,1393935,53.90,3402.67
1457,3985.622578,262,1394197,53.87,3402.67
1458,4070.844595,321,1394518,53.84,3402.67
1459,3984.732051,222,1394740,53.81,3402.67
1460,3990.555393,196,1394936,53.80,3402.67
1461,4104.588605,260,1395196,53.85,3402.67
1462,4038.539502,260,1395456,53.84,3402.67
1463,4133.111593,283,1395739,53.87,3402.67
1464,4092.755126,197,1395936,53.88,3402.67
1465,4042.452268,261,1396197,53.90,3402.67
1466,3998.428047,259,1396456,53.92,3402.67
1467,4070.644445,222,1396678,53.92,3402.67
1468,4255.350865,254,1396932,53.89,3402.67
1469,4411.704219,137,1397069,53.86,3402.67
1470,4322.589743,265,1397334,53.89,3402.67
1471,4431.917561,219,1397553,53.88,3402.67
1472,4409.323105,254,1397807,53.89,3402.67
1473,4397.656427,176,1397983,53.86,3402.67
1474,4509.641554,279,1398262,53.83,3402.67
1475,4579.286396,132,1398394,53.80,3402.67
1476,4557.925508,285,1398679,53.82,3402.67
1477,4598.554610,216,1398895,53.80,3402.67
1478,4555.964030,173,1399068,53.77,3402.67
1479,4589.924874,201,1399269,53.74,3402.67
1480,4689.180426,250,1399519,53.71,3402.67
1481,4797.127607,222,1399741,53.74,3410.27
1482,4818.211926,193,1399934,53.75,3410.27
1483,4776.588310,138,1400072,53.73,3410.27
1484,4762.691496,264,1400336,53.70,3410.27
1485,4888.013372,187,1400523,53.68,3410.27
1486,4847.365348,221,1400744,53.65,3410.27
1487,4813.129118,194,1400938,53.67,3410.27
1488,4824.138940,200,1401138,53.64,3410.27
1489,4940.859511,198,1401336,53.61,3410.27
1490,4998.763962,185,1401521,53.58,3410.27
1491,5034.186344,223,1401744,53.59,3410.27
1492,4995.360049,127,1401871,53.58,3410.27
1493,5758.304713,62,1401933,53.55,3410.27
1494,0.000000,0,1401933,53.52,3410.27
1495,7935.641513,34,1401967,53.49,3410.27
1496,7938.100980,173,1402140,53.51,3410.27
1497,7941.630041,198,1402338,53.48,3410.27
1498,7914.840668,186,1402524,53.50,3410.27
1499,7955.664866,220,1402744,53.47,3410.27
1500,7829.777195,192,1402936,53.44,3410.27
1501,5453.876204,70,1403006,53.41,3410.27
1502,5810.422713,134,1403140,53.38,3410.27
1503,6118.332281,134,1403274,53.35,3410.27
1504,6465.724004,184,1403458,53.38,3410.27
1505,6689.344201,69,1403527,53.34,3410.27
1506,7046.492355,157,1403684,53.31,3410.27
1507,7205.496114,190,1403874,53.28,3410.27
1508,7212.185293,130,1404004,53.28,3410.27
1509,7156.785999,135,1404139,53.27,3410.95
1510,7191.826517,132,1404271,53.24,3410.95
1511,7199.615926,126,1404397,53.21,3410.95
1512,7147.733070,129,1404526,53.18,3410.95
1513,7158.837964,156,1404682,53.15,3410.95
1514,7168.222037,191,1404873,53.12,3410.95
1515,7198.761841,114,1404987,53.14,3410.95
1516,7174.659806,90,1405077,53.12,3410.95
1517,7182.800714,193,1405270,53.09,3410.95
1518,7168.478784,72,1405342,53.06,3410.95
1519,7159.910018,182,1405524,53.05,3411.64
1520,7220.432203,156,1405680,53.08,3414.45
1521,7198.442974,132,1405812,53.07,3414.45
1522,7168.107727,173,1405985,53.04,3414.45
1523,7153.369825,89,1406074,53.01,3414.45
1524,7239.119465,191,1406265,52.99,3414.45
1525,7200.285964,77,1406342,52.96,3414.45
1526,7167.191679,180,1406522,52.98,3414.45
1527,7201.757659,94,1406616,52.95,3414.45
1528,7183.553663,132,1406748,52.93,3414.45
1529,7146.891207,235,1406983,52.90,3414.45
1530,7156.756816,90,1407073,52.91,3414.45
1531,7113.351958,134,1407207,52.94,3414.45
1532,7068.082169,132,1407339,52.91,3414.45
1533,7063.118342,183,1407522,52.89,3414.45
1534,7130.274147,73,1407595,52.86,3414.81
1535,7102.638648,153,1407748,52.83,3414.81
1536,7077.395949,194,1407942,52.80,3414.81
1537,7064.457745,129,1408071,52.83,3416.94
1538,7056.547680,131,1408202,52.82,3416.94
1539,7102.618189,137,1408339,52.82,3416.94
1540,7064.881678,131,1408470,52.81,3416.94
1541,7057.913913,125,1408595,52.85,3416.94
1542,7149.077597,153,1408748,52.89,3417.02
1543,7089.687094,193,1408941,52.94,3417.02
1544,7109.990183,130,1409071,52.94,3417.02
1545,7024.988457,75,1409146,52.93,3417.02
1546,7063.133499,193,1409339,52.90,3417.02
1547,7018.105982,124,1409463,52.88,3417.02
1548,7053.558880,106,1409569,52.85,3417.02
1549,7006.400216,179,1409748,52.82,3417.02
1550,6959.116418,193,1409941,52.79,3417.02
1551,6986.269643,130,1410071,52.80,3417.02
1552,6951.243754,132,1410203,52.84,3417.02
1553,6880.357143,139,1410342,52.86,3418.47
1554,6792.036859,181,1410523,52.84,3418.47
1555,6752.031722,75,1410598,52.81,3418.47
1556,6713.517128,218,1410816,52.78,3418.47
1557,6671.609148,171,1410987,52.76,3418.47
1558,6611.739231,90,1411077,52.73,3418.47
1559,6565.390491,196,1411273,52.70,3418.47
1560,6575.234177,128,1411401,52.67,3418.47
1561,6488.194736,132,1411533,52.65,3418.47
1562,6499.030816,212,1411745,52.64,3430.68
1563,6483.404814,196,1411941,52.72,3435.97
1564,6460.015193,71,1412012,52.75,3435.97
1565,6480.144970,192,1412204,52.75,3435.97
1566,6410.972514,140,1412344,52.74,3435.97
1567,6354.672557,182,1412526,52.74,3435.97
1568,6252.459047,138,1412664,52.77,3436.06
1569,6577.105811,264,1412928,52.77,3436.06
1570,0.000000,0,1412928,52.77,3436.06
1571,6869.488127,150,1413078,52.74,3436.06
1572,0.000000,0,1413078,52.71,3436.06
1573,7104.740563,269,1413347,52.68,3436.06
1574,0.000000,0,1413347,52.65,3436.06
1575,0.000000,0,1413347,52.68,3436.06
1576,0.000000,0,1413347,52.64,3436.06
1577,0.000000,0,1413347,52.61,3436.06
1578,0.000000,0,1413347,52.58,3436.06
1579,0.000000,0,1413347,52.54,3436.06
1580,0.000000,0,1413347,52.51,3436.06
1581,0.000000,0,1413347,52.48,3436.06
1582,0.000000,0,1413347,52.45,3436.06
1583,13908.119732,705,1414052,52.43,3436.06
1584,0.000000,0,1414052,52.40,3436.06
1585,0.000000,0,1414052,52.37,3436.06
1586,0.000000,0,1414052,52.34,3436.06
1587,0.000000,0,1414052,52.31,3436.06
1588,15806.951906,66,1414118,52.28,3436.06
1589,9609.115799,715,1414833,52.31,3436.06
1590,3284.714953,649,1415482,52.28,3436.06
1591,1521.833191,585,1416067,52.26,3436.06
1592,1461.554361,844,1416911,52.30,3436.06
1593,1337.967859,584,1417495,52.28,3436.06
1594,1488.896463,652,1418147,52.31,3436.06
1595,1408.212118,844,1418991,52.29,3436.06
1596,1351.855151,455,1419446,52.28,3436.06
1597,1561.072714,910,1420356,52.26,3436.06
1598,1403.959272,714,1421070,52.23,3436.06
1599,1415.940159,578,1421648,52.21,3436.06
1600,1381.401583,853,1422501,52.23,3436.06
1601,1418.844335,518,1423019,52.21,3436.06
1602,1637.258646,846,1423865,52.21,3436.06
1603,1143.423759,519,1424384,52.22,3436.06
1604,1541.834297,715,1425099,52.20,3436.06
1605,1829.628137,454,1425553,52.18,3436.06
1606,2107.264571,457,1426010,52.16,3436.06
1607,2084.071871,455,1426465,52.23,3436.06
1608,2161.838059,325,1426790,52.21,3436.06
1609,2534.390435,414,1427204,52.18,3436.06
1610,2745.097308,390,1427594,52.16,3436.06
1611,2748.542311,325,1427919,52.13,3436.06
1612,2776.620299,279,1428198,52.11,3436.06
1613,2879.685398,396,1428594,52.14,3436.06
1614,2899.978903,391,1428985,52.12,3436.06
1615,2875.952565,349,1429334,52.09,3436.06
1616,2881.646388,325,1429659,52.07,3436.06
1617,2997.793147,317,1429976,52.09,3436.06
1618,3040.235179,302,1430278,52.12,3436.06
1619,3056.663959,317,1430595,52.10,3436.06
1620,3017.929427,369,1430964,52.08,3436.06
1621,3125.891033,250,1431214,52.05,3436.06
1622,3086.685245,380,1431594,52.03,3436.06
1623,3171.663040,263,1431857,52.00,3436.06
1624,3291.927670,324,1432181,52.03,3436.06
1625,3285.423404,290,1432471,52.01,3436.06
1626,3257.238983,258,1432729,51.99,3436.06
1627,3201.380542,325,1433054,51.96,3436.06
1628,3371.529867,283,1433337,52.02,3436.06
1629,3480.172365,260,1433597,52.01,3436.06
1630,3506.672148,330,1433927,51.99,3436.06
1631,3555.751099,256,1434183,51.96,3436.06
1632,3566.633154,287,1434470,51.94,3436.06
1633,3618.854131,261,1434731,51.91,3436.06
1634,3686.922125,246,1434977,51.89,3436.06
1635,3822.907091,207,1435184,51.92,3436.06
1636,3775.889419,352,1435536,51.89,3436.06
1637,3806.266459,259,1435795,51.87,3436.06
1638,3770.268212,258,1436053,51.87,3436.06
1639,3749.418823,240,1436293,51.91,3436.06
1640,3840.411004,301,1436594,51.89,3436.06
1641,3814.496616,203,1436797,51.87,3436.06
1642,3828.020835,263,1437060,51.84,3436.06
1643,3731.370829,281,1437341,51.82,3430.29
1644,3695.156111,324,1437665,51.80,3430.29
1645,3732.085595,212,1437877,51.77,3430.29
1646,3761.155380,288,1438165,51.80,3430.29
1647,3783.062100,242,1438407,51.77,3430.29
1648,3826.203194,259,1438666,51.75,3430.29
1649,3715.549142,264,1438930,51.77,3431.42
1650,3829.164747,236,1439166,51.80,3431.42
1651,3768.181175,372,1439538,51.77,3431.42
1652,3752.014997,258,1439796,51.75,3431.42
1653,3793.854807,200,1439996,51.73,3431.42
1654,3810.312331,257,1440253,51.70,3431.42
1655,3791.976436,285,1440538,51.68,3431.42
