second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_3.4.8,throughput_zookeeper_3.4.8,cumulative_throughput_zookeeper_3.4.8,avg_cpu_zookeeper_3.4.8,avg_memory_mb_zookeeper_3.4.8,avg_latency_ms_consul_0.6.4,throughput_consul_0.6.4,cumulative_throughput_consul_0.6.4,avg_cpu_consul_0.6.4,avg_memory_mb_consul_0.6.4
230,56.672233,8775,2167886,150.07,1136.47,,,,,,1869.165812,211,460815,54.45,1164.64
231,64.191438,7446,2175332,150.34,1144.04,,,,,,1964.971722,294,461109,54.32,1164.77
232,48.119356,10146,2185478,150.56,1147.76,,,,,,1945.881091,213,461322,54.31,1164.86
233,51.823247,9253,2194731,150.69,1152.46,,,,,,1916.943260,301,461623,54.18,1164.86
234,71.004024,7644,2202375,150.89,1155.22,,,,,,1920.221473,249,461872,54.29,1164.86
235,50.425735,9954,2212329,151.20,1161.63,,,,,,1923.618464,261,462133,54.17,1165.08
236,69.975922,7299,2219628,151.26,1165.17,,,,,,1901.739616,271,462404,54.16,1165.08
237,46.528334,10753,2230381,151.50,1169.92,,,,,,1931.275497,236,462640,54.15,1165.25
238,57.334327,8477,2238858,151.77,1174.71,,,,,,1971.278987,266,462906,54.14,1166.04
239,66.856219,7558,2246416,151.82,1176.47,,,,,,1944.664281,235,463141,54.15,1168.47
240,48.614707,10340,2256756,152.05,1179.31,,,,,,1960.950925,272,463413,54.18,1168.47
241,55.244857,7237,2263993,152.35,1183.37,,,,,,1925.008701,338,463751,54.13,1168.82
242,54.446713,11047,2275040,152.55,1189.71,,,,,,1930.283764,187,463938,54.13,1168.82
243,48.380908,10209,2285249,152.84,1198.21,,,,,,1891.221331,328,464266,54.04,1168.82
244,71.958711,6980,2292229,152.94,1200.41,,,,,,1906.237508,188,464454,54.25,1170.40
245,44.174924,11291,2303520,153.09,1201.98,,,,,,1944.586977,321,464775,54.23,1170.87
246,60.610971,7402,2310922,153.29,1208.75,,,,,,1878.518126,218,464993,54.40,1171.12
247,72.464353,7551,2318473,153.43,1211.20,,,,,,1867.853131,295,465288,54.28,1171.12
248,44.646473,11183,2329656,153.72,1215.50,,,,,,1911.656715,229,465517,54.39,1173.31
249,77.057012,6555,2336211,153.89,1221.14,,,,,,1933.402238,276,465793,54.26,1173.40
250,49.975497,10053,2346264,153.99,1222.82,,,,,,1908.650087,264,466057,54.37,1183.62
251,43.774911,11314,2357578,154.40,1230.28,,,,,,1902.247935,251,466308,54.25,1183.72
252,70.209559,7024,2364602,154.56,1234.59,,,,,,1874.322127,286,466594,54.33,1183.72
253,49.104599,10143,2374745,154.53,1235.70,,,,,,1865.346000,227,466821,54.26,1184.23
254,54.704676,8494,2383239,154.75,1243.33,,,,,,1889.179747,296,467117,54.35,1184.38
255,72.799529,7371,2390610,155.01,1247.55,,,,,,1894.023021,206,467323,54.54,1184.38
256,49.615583,10179,2400789,155.14,1250.37,,,,,,1964.065501,309,467632,54.50,1185.05
257,45.036313,7112,2407901,155.26,1254.47,,,,,,1894.350738,208,467840,54.61,1186.35
258,67.689721,9763,2417664,155.54,1258.94,,,,,,1887.480477,304,468144,54.49,1186.35
259,50.324136,10271,2427935,155.75,1264.11,,,,,,1901.715624,244,468388,54.59,1187.05
260,72.482274,6930,2434865,155.79,1267.68,,,,,,1942.297305,323,468711,54.48,1187.05
261,48.051671,10146,2445011,155.91,1273.08,,,,,,1954.046398,206,468917,54.47,1187.20
262,52.142372,8872,2453883,156.26,1280.21,,,,,,1920.856433,335,469252,54.48,1187.33
263,80.467528,6771,2460654,156.25,1281.15,,,,,,1912.112545,192,469444,54.45,1187.33
264,44.591392,10429,2471083,156.46,1282.74,,,,,,1937.982404,326,469770,54.54,1187.33
265,48.221708,10448,2481531,156.84,1288.47,,,,,,1920.263407,190,469960,54.44,1187.33
266,79.292111,6558,2488089,156.82,1288.99,,,,,,1874.234604,324,470284,54.44,1187.77
267,44.930503,10838,2498927,157.05,1292.37,,,,,,1919.119942,186,470470,54.43,1188.89
268,48.336903,9925,2508852,157.47,1299.21,,,,,,1925.501062,323,470793,54.43,1191.16
269,68.839609,7760,2516612,157.44,1299.21,,,,,,1895.816332,220,471013,54.63,1192.28
270,52.455427,9393,2526005,157.72,1305.44,,,,,,1895.589186,290,471303,54.72,1192.47
271,51.532711,8604,2534609,158.01,1314.39,,,,,,1871.158133,269,471572,54.80,1259.87
272,78.263710,6788,2541397,158.15,1317.48,,,,,,2039.980708,233,471805,54.94,1303.40
273,49.340933,10800,2552197,158.33,1322.40,,,,,,1971.457726,270,472075,54.85,1326.35
274,51.938329,8590,2560787,158.61,1328.84,,,,,,1666.378726,338,472413,54.97,1363.10
275,70.932222,7337,2568124,158.89,1334.29,,,,,,1524.051379,378,472791,54.97,1391.60
276,52.200191,10026,2578150,158.88,1338.27,,,,,,1491.120359,287,473078,54.98,1391.69
277,47.493911,8895,2587045,159.29,1341.73,,,,,,1338.453456,401,473479,54.98,1392.04
278,93.732684,6187,2593232,159.53,1345.79,,,,,,1217.614546,439,473918,55.10,1392.31
279,55.268445,9098,2602330,159.56,1348.80,,,,,,1195.420515,466,474384,55.16,1392.39
280,46.312643,10836,2613166,159.76,1353.72,,,,,,1039.797930,498,474882,55.13,1392.39
281,83.147507,5221,2618387,159.98,1357.68,,,,,,1009.309847,477,475359,55.26,1392.48
282,54.854885,9704,2628091,160.27,1363.03,,,,,,1131.142449,438,475797,55.27,1392.48
283,53.050031,10092,2638183,160.42,1366.39,,,,,,1013.022550,505,476302,55.27,1392.48
284,76.102738,6468,2644651,160.71,1369.19,,,,,,1047.152486,472,476774,55.40,1392.48
285,49.522768,10237,2654888,160.96,1373.42,,,,,,1027.908918,500,477274,55.41,1392.67
286,57.740958,8562,2663450,161.13,1378.46,,,,,,983.869905,501,477775,55.41,1392.67
287,73.722633,6841,2670291,161.18,1382.58,,,,,,1291.838154,274,478049,55.41,1392.75
288,46.629048,9480,2679771,161.42,1386.71,,,,,,1330.592867,409,478458,55.44,1392.90
289,52.238999,9862,2689633,161.78,1392.63,,,,,,1055.095964,503,478961,55.44,1392.90
290,78.100595,5486,2695119,161.83,1394.20,,,,,,1038.401732,466,479427,55.55,1392.90
291,56.360559,10937,2706056,162.09,1399.65,,,,,,1116.191396,494,479921,55.56,1392.90
292,54.240353,8988,2715044,162.34,1405.01,,,,,,1049.047474,474,480395,55.58,1392.90
293,57.259746,7457,2722501,162.48,1406.99,,,,,,1024.396571,495,480890,55.59,1392.90
294,87.394319,6503,2729004,162.45,1407.32,,,,,,1087.109564,468,481358,55.70,1392.90
295,44.531555,11150,2740154,162.73,1410.91,,,,,,973.239935,507,481865,55.61,1392.90
296,53.114411,9486,2749640,163.18,1421.89,,,,,,916.998529,499,482364,55.82,1392.90
297,94.340216,5359,2754999,163.19,1423.14,,,,,,1026.987215,529,482893,55.74,1392.90
298,45.308448,10966,2765965,163.33,1427.25,,,,,,829.797417,670,483563,55.80,1392.90
299,44.472090,9707,2775672,163.61,1433.12,,,,,,875.622998,555,484118,55.90,1392.90
300,94.547633,5977,2781649,163.88,1436.03,,,,,,872.876532,662,484780,55.88,1392.90
301,55.332415,9148,2790797,163.83,1437.77,,,,,,764.658255,579,485359,55.94,1392.98
302,53.191732,9161,2799958,164.18,1443.66,,,,,,816.315632,608,485967,56.01,1392.98
303,61.329184,7082,2807040,164.35,1447.98,,,,,,631.056308,1041,487008,56.10,1392.98
304,57.922485,9182,2816222,164.56,1451.15,,,,,,313.706134,1562,488570,56.11,1392.98
305,54.780485,9823,2826045,164.60,1454.32,,,,,,310.352304,1552,490122,56.26,1392.98
306,46.426898,9186,2835231,164.93,1460.05,,,,,,232.483080,2324,492446,56.38,1392.98
307,88.140628,6371,2841602,165.21,1466.23,,,,,,131.847861,3650,496096,56.53,1392.98
308,51.147443,9725,2851327,165.25,1467.84,,,,,,167.191604,3162,499258,56.76,1392.98
309,47.661226,10789,2862116,165.39,1472.14,,,,,,115.929245,4410,503668,56.91,1393.06
310,85.883790,5827,2867943,165.62,1474.87,,,,,,171.483853,2845,506513,57.15,1393.06
311,63.356468,7840,2875783,165.88,1479.29,,,,,,123.489654,3977,510490,57.29,1393.06
312,53.883864,8991,2884774,165.94,1482.47,,,,,,165.314490,2635,513125,57.52,1393.06
313,49.340545,8748,2893522,166.01,1483.50,,,,,,173.181201,3222,516347,57.63,1393.06
314,73.011212,8078,2901600,166.29,1487.80,,,,,,158.403149,2931,519278,57.80,1393.06
315,52.336260,9432,2911032,166.57,1495.29,,,,,,241.675066,2230,521508,57.93,1393.06
316,53.695152,9342,2920374,166.71,1502.40,,,,,,136.867115,3773,525281,58.11,1393.06
317,84.256423,5919,2926293,166.71,1507.17,,,,,,221.347726,2129,527410,58.23,1393.06
318,46.056736,10431,2936724,166.95,1510.77,,,,,,160.621132,3265,530675,58.39,1393.06
319,59.163196,8765,2945489,167.26,1516.90,,,,,,147.497505,3252,533927,58.48,1393.15
320,57.761479,7610,2953099,167.35,1519.50,,,,,,210.063173,1946,535873,58.70,1393.15
321,77.180454,7208,2960307,167.40,1522.35,,,,,,136.440740,4331,540204,58.84,1393.15
322,43.927011,10631,2970938,167.64,1525.72,,,,,,171.671116,2950,543154,58.94,1393.15
323,52.428812,9952,2980890,168.08,1531.93,,,,,,197.462057,2447,545601,59.08,1393.15
324,99.534281,5125,,,,,,,,,143.068844,3620,549221,59.26,1393.15
325,46.285241,10778,,,,,,,,,224.555381,2152,551373,59.24,1393.15
326,44.380579,3207,,,,,,,,,285.653814,1583,552956,59.35,1393.15
327,,,,,,,,,,,169.021473,3326,556282,59.56,1394.43
328,,,,,,,,,,,196.457543,2585,558867,59.54,1394.43
329,,,,,,,,,,,195.155143,2253,561120,59.76,1394.43
330,,,,,,,,,,,188.820004,2895,564015,59.87,1394.43
331,,,,,,,,,,,148.373172,3487,567502,60.00,1394.43
332,,,,,,,,,,,137.821561,3724,571226,60.14,1394.52
333,,,,,,,,,,,146.911021,3357,574583,60.30,1394.59
334,,,,,,,,,,,145.088005,3398,577981,60.39,1394.59
335,,,,,,,,,,,136.733991,3708,581689,60.56,1394.67
336,,,,,,,,,,,152.527495,3101,584790,60.80,1394.67
337,,,,,,,,,,,124.662619,4181,588971,60.84,1394.67
338,,,,,,,,,,,126.573743,3776,592747,60.97,1394.80
339,,,,,,,,,,,203.843780,2488,595235,61.23,1394.80
340,,,,,,,,,,,125.898273,4016,599251,61.27,1394.80
341,,,,,,,,,,,118.189737,4168,603419,61.43,1394.87
342,,,,,,,,,,,167.079078,2992,606411,61.63,1396.53
343,,,,,,,,,,,167.994130,3078,609489,61.68,1396.53
344,,,,,,,,,,,113.318000,4463,613952,61.81,1396.59
345,,,,,,,,,,,140.298063,3043,616995,61.93,1402.35
346,,,,,,,,,,,208.558160,2631,619626,62.07,1402.62
347,,,,,,,,,,,153.477444,3346,622972,62.21,1402.62
348,,,,,,,,,,,115.963260,4352,627324,62.27,1406.57
349,,,,,,,,,,,160.246449,2845,630169,62.44,1408.59
350,,,,,,,,,,,272.353325,1789,631958,62.51,1408.66
351,,,,,,,,,,,238.338405,2286,634244,62.52,1408.66
352,,,,,,,,,,,154.639292,3259,637503,62.57,1420.88
353,,,,,,,,,,,249.202412,1767,639270,62.67,1425.80
354,,,,,,,,,,,434.766697,1139,640409,62.59,1426.07
355,,,,,,,,,,,449.253763,1098,641507,62.50,1426.75
356,,,,,,,,,,,460.218788,904,642411,62.68,1447.43
357,,,,,,,,,,,457.736307,1287,643698,62.60,1460.63
358,,,,,,,,,,,407.092576,1216,644914,62.65,1471.96
359,,,,,,,,,,,394.179274,1221,646135,62.57,1472.05
360,,,,,,,,,,,451.464389,1064,647199,62.60,1472.05
361,,,,,,,,,,,588.552254,793,647992,62.51,1472.05
362,,,,,,,,,,,618.314912,918,648910,62.42,1472.22
363,,,,,,,,,,,628.643800,640,649550,62.47,1481.28
364,,,,,,,,,,,668.795006,869,650419,62.62,1487.08
365,,,,,,,,,,,639.413174,638,651057,62.52,1487.26
366,,,,,,,,,,,672.963697,862,651919,62.43,1487.26
367,,,,,,,,,,,710.113474,559,652478,62.35,1487.26
368,,,,,,,,,,,776.748904,580,653058,62.36,1489.37
369,,,,,,,,,,,875.713256,697,653755,62.26,1491.48
370,,,,,,,,,,,876.915991,596,654351,62.28,1494.29
371,,,,,,,,,,,921.876342,566,654917,62.31,1504.49
372,,,,,,,,,,,983.188487,436,655353,62.34,1505.02
373,,,,,,,,,,,937.421155,567,655920,62.24,1505.27
374,,,,,,,,,,,870.184146,514,656434,62.15,1505.27
375,,,,,,,,,,,858.615803,537,656971,62.05,1505.27
376,,,,,,,,,,,939.537840,501,657472,62.19,1515.11
377,,,,,,,,,,,1062.541232,468,657940,62.08,1515.20
378,,,,,,,,,,,1141.555892,486,658426,61.98,1515.20
379,,,,,,,,,,,1224.972158,411,658837,61.88,1515.20
380,,,,,,,,,,,1329.585065,283,659120,62.00,1519.69
381,,,,,,,,,,,1465.841813,334,659454,61.92,1519.77
382,,,,,,,,,,,1418.097162,468,659922,61.82,1520.65
383,,,,,,,,,,,1452.573868,197,660119,61.83,1525.67
384,,,,,,,,,,,1552.606240,340,660459,61.73,1525.67
385,,,,,,,,,,,1571.098655,371,660830,61.74,1529.46
386,,,,,,,,,,,1605.754864,180,661010,61.64,1529.63
387,,,,,,,,,,,1723.747929,417,661427,61.54,1529.72
388,,,,,,,,,,,1786.996233,139,661566,61.44,1529.72
389,,,,,,,,,,,1805.928606,375,661941,61.33,1530.34
390,,,,,,,,,,,1892.636647,124,662065,61.59,1540.63
391,,,,,,,,,,,2044.054279,376,662441,61.48,1540.81
392,,,,,,,,,,,1928.883554,187,662628,61.38,1540.81
393,,,,,,,,,,,1751.895044,328,662956,61.28,1540.81
394,,,,,,,,,,,1880.403375,215,663171,61.24,1540.81
395,,,,,,,,,,,1914.324131,289,663460,61.19,1540.81
396,,,,,,,,,,,1963.162779,213,663673,61.09,1540.81
397,,,,,,,,,,,1956.702620,294,663967,61.10,1544.85
398,,,,,,,,,,,1924.358437,285,664252,61.00,1544.85
399,,,,,,,,,,,1902.260725,223,664475,61.01,1545.12
400,,,,,,,,,,,1962.119263,344,664819,61.03,1545.29
401,,,,,,,,,,,1992.332907,157,664976,60.94,1545.29
402,,,,,,,,,,,1940.396459,357,665333,60.84,1545.29
403,,,,,,,,,,,1803.622491,181,665514,60.74,1545.29
404,,,,,,,,,,,1752.705962,341,665855,60.76,1545.29
405,,,,,,,,,,,1880.429468,167,666022,60.78,1545.29
406,,,,,,,,,,,1903.202549,409,666431,60.68,1545.29
407,,,,,,,,,,,1878.004664,134,666565,60.58,1545.29
408,,,,,,,,,,,1893.995888,381,666946,60.51,1545.29
409,,,,,,,,,,,1928.175682,126,667072,60.51,1546.70
410,,,,,,,,,,,1919.338731,385,667457,60.40,1546.70
411,,,,,,,,,,,1872.480562,126,667583,60.43,1547.32
412,,,,,,,,,,,1878.537851,381,667964,60.44,1547.32
413,,,,,,,,,,,1852.288463,222,668186,60.46,1547.32
414,,,,,,,,,,,1883.661943,286,668472,60.36,1547.32
415,,,,,,,,,,,1832.660916,352,668824,60.27,1547.32
416,,,,,,,,,,,1768.458675,171,668995,60.17,1547.32
417,,,,,,,,,,,1878.222268,345,669340,60.08,1547.32
418,,,,,,,,,,,1881.014723,172,669512,60.09,1547.32
419,,,,,,,,,,,1870.759346,340,669852,60.04,1547.32
420,,,,,,,,,,,1892.700305,169,670021,60.01,1547.32
421,,,,,,,,,,,1934.953011,341,670362,60.03,1547.32
422,,,,,,,,,,,1906.218197,170,670532,59.95,1547.41
423,,,,,,,,,,,1878.787809,402,670934,59.96,1547.41
424,,,,,,,,,,,1790.264773,186,671120,59.87,1547.41
425,,,,,,,,,,,1827.428732,344,671464,59.77,1547.41
426,,,,,,,,,,,1851.734367,216,671680,59.68,1547.41
427,,,,,,,,,,,1865.993005,295,671975,59.69,1547.41
428,,,,,,,,,,,1915.434623,213,672188,59.72,1547.41
429,,,,,,,,,,,1963.901693,303,672491,59.62,1547.41
430,,,,,,,,,,,1853.372733,255,672746,59.53,1547.41
431,,,,,,,,,,,1891.333830,256,673002,59.44,1547.41
432,,,,,,,,,,,1922.069950,195,673197,59.47,1547.41
433,,,,,,,,,,,1941.831062,316,673513,59.50,1548.90
434,,,,,,,,,,,1834.377308,348,673861,59.47,1548.90
435,,,,,,,,,,,1810.204603,164,674025,59.55,1549.34
436,,,,,,,,,,,1906.808836,344,674369,59.52,1549.87
437,,,,,,,,,,,1904.647182,162,674531,59.61,1549.87
438,,,,,,,,,,,1918.391857,405,674936,59.64,1549.87
439,,,,,,,,,,,1720.290197,218,675154,59.55,1559.36
440,,,,,,,,,,,1491.718346,366,675520,59.48,1596.82
441,,,,,,,,,,,1360.001182,452,675972,59.50,1608.61
442,,,,,,,,,,,1344.655949,420,676392,59.52,1608.87
443,,,,,,,,,,,1170.046085,390,676782,59.55,1608.87
444,,,,,,,,,,,1058.696579,487,677269,59.47,1608.87
445,,,,,,,,,,,983.974129,579,677848,59.50,1608.87
446,,,,,,,,,,,926.363675,565,678413,59.43,1608.87
447,,,,,,,,,,,761.540462,610,679023,59.35,1608.87
448,,,,,,,,,,,787.619497,569,679592,59.43,1609.05
449,,,,,,,,,,,790.765581,537,680129,59.63,1609.31
450,,,,,,,,,,,877.318634,788,680917,59.62,1609.31
451,,,,,,,,,,,578.875861,797,681714,59.62,1610.01
452,,,,,,,,,,,551.123066,926,682640,59.70,1610.28
453,,,,,,,,,,,738.665288,491,683131,59.76,1610.28
454,,,,,,,,,,,751.882024,917,684048,59.79,1613.80
455,,,,,,,,,,,497.539085,1018,685066,59.73,1657.19
456,,,,,,,,,,,530.785614,800,685866,59.77,1669.86
457,,,,,,,,,,,698.963114,740,686606,59.70,1669.86
458,,,,,,,,,,,663.307457,658,687264,59.85,1669.86
459,,,,,,,,,,,521.732093,1138,688402,59.90,1669.86
460,,,,,,,,,,,544.483303,801,689203,59.83,1669.86
461,,,,,,,,,,,585.987265,911,690114,59.76,1669.86
462,,,,,,,,,,,613.767667,872,690986,59.86,1669.86
463,,,,,,,,,,,487.913197,987,691973,59.96,1669.86
464,,,,,,,,,,,486.772056,1038,693011,59.91,1669.86
465,,,,,,,,,,,461.914567,1186,694197,59.85,1669.86
466,,,,,,,,,,,477.051313,814,695011,60.00,1669.86
467,,,,,,,,,,,530.334582,1132,696143,59.94,1669.86
468,,,,,,,,,,,453.956189,1028,697171,60.02,1669.86
469,,,,,,,,,,,202.876020,2972,700143,60.16,1669.86
470,,,,,,,,,,,121.782493,3150,703293,60.28,1670.03
471,,,,,,,,,,,141.456280,4297,707590,60.32,1670.55
472,,,,,,,,,,,117.048444,3822,711412,60.52,1670.36
473,,,,,,,,,,,224.961893,2403,713815,60.62,1670.36
474,,,,,,,,,,,157.758098,3261,717076,60.65,1670.36
475,,,,,,,,,,,131.165155,3844,720920,60.78,1670.36
476,,,,,,,,,,,125.306372,3846,724766,60.98,1670.63
477,,,,,,,,,,,205.539179,2506,727272,61.02,1670.63
478,,,,,,,,,,,121.858624,4108,731380,61.16,1670.63
479,,,,,,,,,,,122.785583,4016,735396,61.17,1670.63
480,,,,,,,,,,,147.659034,3028,738424,61.35,1670.80
481,,,,,,,,,,,199.322801,2655,741079,61.36,1670.80
482,,,,,,,,,,,203.388181,2478,743557,61.48,1670.80
483,,,,,,,,,,,140.092837,3637,747194,61.51,1670.80
484,,,,,,,,,,,147.160482,3270,750464,61.62,1670.80
485,,,,,,,,,,,131.606558,4049,754513,61.84,1670.80
486,,,,,,,,,,,182.630160,2619,757132,61.85,1670.80
487,,,,,,,,,,,138.978855,3743,760875,61.95,1670.80
488,,,,,,,,,,,149.742980,3329,764204,62.00,1670.80
489,,,,,,,,,,,133.696101,3840,768044,62.13,1670.80
490,,,,,,,,,,,121.400208,3903,771947,62.25,1670.97
491,,,,,,,,,,,175.399970,2868,774815,62.24,1670.97
492,,,,,,,,,,,208.907649,2068,776883,62.49,1670.97
493,,,,,,,,,,,161.102620,3589,780472,62.61,1671.67
494,,,,,,,,,,,127.881665,3956,784428,62.76,1687.84
495,,,,,,,,,,,207.064206,2248,786676,62.80,1687.84
496,,,,,,,,,,,172.013407,3056,789732,63.07,1697.94
497,,,,,,,,,,,170.894908,2887,792619,63.22,1729.07
498,,,,,,,,,,,120.400544,4261,796880,63.25,1740.94
499,,,,,,,,,,,136.799617,3539,800419,63.27,1794.16
500,,,,,,,,,,,125.378768,4121,804540,63.49,1810.35
501,,,,,,,,,,,209.118159,2183,806723,63.61,1810.43
502,,,,,,,,,,,176.994903,3004,809727,63.63,1810.52
503,,,,,,,,,,,118.700632,4228,813955,63.76,1818.09
504,,,,,,,,,,,139.200325,3519,817474,63.75,1818.09
505,,,,,,,,,,,179.956869,2318,819792,63.82,1818.09
506,,,,,,,,,,,343.032762,1563,821355,64.02,1828.64
507,,,,,,,,,,,295.466429,1873,823228,64.01,1828.64
508,,,,,,,,,,,164.576558,2970,826198,64.00,1828.64
509,,,,,,,,,,,201.315274,2438,828636,64.09,1831.54
510,,,,,,,,,,,220.884859,2171,830807,64.16,1831.54
511,,,,,,,,,,,414.482328,1103,831910,64.10,1831.54
512,,,,,,,,,,,437.467918,1090,833000,64.15,1851.07
513,,,,,,,,,,,456.192845,1121,834121,64.24,1851.07
514,,,,,,,,,,,428.612693,1283,835404,64.20,1851.07
515,,,,,,,,,,,261.345922,1971,837375,64.18,1855.65
516,,,,,,,,,,,277.672247,1525,838900,64.34,1858.81
517,,,,,,,,,,,465.788837,1071,839971,64.28,1858.81
518,,,,,,,,,,,482.307131,985,840956,64.21,1858.81
519,,,,,,,,,,,531.632879,949,841905,64.27,1859.86
520,,,,,,,,,,,572.788645,947,842852,64.20,1860.83
521,,,,,,,,,,,632.163553,671,843523,64.24,1873.22
522,,,,,,,,,,,741.201902,814,844337,64.32,1889.04
523,,,,,,,,,,,586.391323,623,844960,64.37,1893.43
524,,,,,,,,,,,679.504115,888,845848,64.30,1893.88
525,,,,,,,,,,,714.816012,564,846412,64.22,1893.88
526,,,,,,,,,,,735.748579,700,847112,64.15,1893.88
527,,,,,,,,,,,754.520654,740,847852,64.20,1897.92
528,,,,,,,,,,,794.728107,558,848410,64.13,1897.92
529,,,,,,,,,,,790.600112,551,848961,64.16,1907.78
530,,,,,,,,,,,855.917403,500,849461,64.10,1912.53
531,,,,,,,,,,,1014.350592,501,849962,64.16,1926.24
532,,,,,,,,,,,1037.268293,458,850420,64.20,1927.21
533,,,,,,,,,,,1036.784393,552,850972,64.12,1927.21
534,,,,,,,,,,,822.728921,703,851675,64.06,1927.65
535,,,,,,,,,,,928.458574,503,852178,64.09,1927.74
536,,,,,,,,,,,1059.578446,497,852675,64.01,1927.74
537,,,,,,,,,,,1040.532430,381,853056,64.05,1930.38
538,,,,,,,,,,,1204.606371,363,853419,63.99,1930.64
539,,,,,,,,,,,1212.857614,482,853901,64.03,1937.42
540,,,,,,,,,,,1283.516854,355,854256,63.95,1937.42
541,,,,,,,,,,,1343.127781,413,854669,63.87,1937.50
542,,,,,,,,,,,1355.223517,253,854922,63.86,1944.37
543,,,,,,,,,,,1415.680307,397,855319,63.96,1945.42
544,,,,,,,,,,,1520.570914,362,855681,63.88,1950.00
545,,,,,,,,,,,1398.595780,340,856021,63.92,1954.14
546,,,,,,,,,,,1406.245679,381,856402,63.91,1954.40
547,,,,,,,,,,,1454.025390,308,856710,63.88,1957.22
548,,,,,,,,,,,1511.329381,319,857029,63.81,1957.22
549,,,,,,,,,,,1574.169642,286,857315,63.73,1957.22
550,,,,,,,,,,,1627.280818,357,857672,63.74,1957.22
551,,,,,,,,,,,1677.289631,259,857931,63.69,1957.22
552,,,,,,,,,,,1697.408343,287,858218,63.65,1957.22
553,,,,,,,,,,,1744.623498,237,858455,63.65,1958.71
554,,,,,,,,,,,1887.531155,287,858742,63.68,1964.87
555,,,,,,,,,,,1879.538760,237,858979,63.73,1966.02
556,,,,,,,,,,,1917.439334,283,859262,63.66,1966.10
557,,,,,,,,,,,1784.981786,356,859618,63.58,1966.10
558,,,,,,,,,,,1636.322475,303,859921,63.62,1966.10
559,,,,,,,,,,,1678.765508,274,860195,63.55,1966.10
560,,,,,,,,,,,1692.666434,254,860449,63.48,1966.10
561,,,,,,,,,,,1716.740937,295,860744,63.51,1967.50
562,,,,,,,,,,,1806.253269,226,860970,63.55,1967.77
563,,,,,,,,,,,1823.185242,311,861281,63.47,1967.77
564,,,,,,,,,,,1794.151390,229,861510,63.40,1967.77
565,,,,,,,,,,,1920.431900,338,861848,63.32,1967.77
566,,,,,,,,,,,1801.508534,335,862183,63.35,1969.17
567,,,,,,,,,,,1757.406642,240,862423,63.33,1969.88
568,,,,,,,,,,,1906.206962,262,862685,63.33,1969.88
569,,,,,,,,,,,1917.803583,248,862933,63.36,1970.32
570,,,,,,,,,,,1861.057174,292,863225,63.40,1970.32
571,,,,,,,,,,,1720.548923,222,863447,63.33,1970.50
572,,,,,,,,,,,1832.669918,303,863750,63.25,1970.50
573,,,,,,,,,,,1840.703345,215,863965,63.18,1970.50
574,,,,,,,,,,,1803.894878,354,864319,63.21,1970.50
575,,,,,,,,,,,1824.088375,154,864473,63.14,1970.50
576,,,,,,,,,,,1952.584358,351,864824,63.07,1970.50
577,,,,,,,,,,,1940.964604,164,864988,63.07,1970.50
578,,,,,,,,,,,1852.581140,425,865413,63.14,1970.50
579,,,,,,,,,,,1866.248444,100,865513,63.08,1970.50
580,,,,,,,,,,,1971.789794,402,865915,63.00,1970.50
581,,,,,,,,,,,1909.945309,195,866110,63.04,1970.50
582,,,,,,,,,,,1896.818631,318,866428,63.08,1970.50
583,,,,,,,,,,,1924.909425,246,866674,63.04,1970.59
584,,,,,,,,,,,1844.033305,268,866942,63.02,1970.59
585,,,,,,,,,,,1824.128080,266,867208,62.99,1970.94
586,,,,,,,,,,,1846.712468,246,867454,63.16,1971.46
587,,,,,,,,,,,1939.381947,263,867717,63.27,1971.79
588,,,,,,,,,,,2047.788278,231,867948,63.25,1971.79
589,,,,,,,,,,,1983.958885,264,868212,63.18,1971.79
590,,,,,,,,,,,1858.666569,269,868481,63.14,1971.79
591,,,,,,,,,,,1559.728012,456,868937,63.16,1998.80
592,,,,,,,,,,,1372.510844,348,869285,63.09,2036.20
593,,,,,,,,,,,1305.857772,301,869586,63.14,2039.20
594,,,,,,,,,,,1293.063033,405,869991,63.07,2039.37
595,,,,,,,,,,,1049.266734,551,870542,63.23,2039.37
596,,,,,,,,,,,1092.401104,451,870993,63.16,2039.46
597,,,,,,,,,,,1018.424590,505,871498,63.10,2039.46
598,,,,,,,,,,,961.714872,521,872019,63.15,2039.63
599,,,,,,,,,,,932.549818,536,872555,63.20,2039.63
600,,,,,,,,,,,758.510990,836,873391,63.14,2039.63
601,,,,,,,,,,,611.421012,808,874199,63.08,2039.81
602,,,,,,,,,,,642.165221,764,874963,63.03,2039.81
603,,,,,,,,,,,635.468881,822,875785,63.30,2039.81
604,,,,,,,,,,,677.278502,749,876534,63.25,2039.81
605,,,,,,,,,,,497.325263,1031,877565,63.21,2039.81
606,,,,,,,,,,,433.090330,1129,878694,63.16,2039.81
607,,,,,,,,,,,399.124343,1372,880066,63.23,2039.81
608,,,,,,,,,,,354.415888,1431,881497,63.32,2039.81
609,,,,,,,,,,,255.169850,2101,883598,63.33,2039.81
610,,,,,,,,,,,124.824278,4109,887707,63.47,2039.87
611,,,,,,,,,,,189.484532,2554,890261,63.52,2039.87
612,,,,,,,,,,,209.232396,2335,892596,63.63,2039.87
